"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group C","some college","free/reduced","completed","83","89","90"
"female","group E","some college","free/reduced","completed","48","62","55"
"female","group B","some college","free/reduced","completed","42","50","52"
"female","group A","some high school","standard","none","51","63","57"
"female","group E","bachelor's degree","standard","none","78","82","89"
"female","group C","some college","standard","none","87","88","91"
"male","group E","some college","free/reduced","completed","76","64","63"
"female","group E","some high school","standard","completed","66","72","69"
"female","group B","some college","standard","none","45","52","51"
"male","group B","associate's degree","free/reduced","none","55","52","49"
"male","group C","some high school","standard","none","70","68","60"
"male","group C","high school","standard","none","79","70","61"
"male","group E","some college","standard","none","70","73","68"
"male","group E","some high school","standard","none","88","68","75"
"female","group D","some high school","standard","completed","70","74","75"
"male","group B","some college","standard","none","77","71","70"
"male","group C","some high school","free/reduced","none","48","41","38"
"female","group B","associate's degree","standard","none","71","86","83"
"female","group C","high school","standard","completed","61","76","76"
"male","group E","some high school","free/reduced","completed","66","58","61"
"male","group C","bachelor's degree","free/reduced","completed","50","63","58"
"male","group B","high school","free/reduced","completed","39","42","40"
"male","group C","associate's degree","free/reduced","completed","48","48","48"
"female","group C","some college","standard","completed","72","80","76"
"male","group C","associate's degree","standard","completed","88","74","75"
"female","group C","bachelor's degree","free/reduced","none","46","54","59"
"female","group C","associate's degree","free/reduced","none","47","60","60"
"male","group E","bachelor's degree","standard","completed","100","92","95"
"male","group D","high school","standard","completed","60","66","61"
"male","group B","some high school","standard","completed","66","69","69"
"female","group C","some college","free/reduced","none","41","45","46"
"male","group E","associate's degree","standard","none","100","89","91"
"male","group A","high school","free/reduced","none","56","50","43"
"male","group D","some high school","free/reduced","none","32","23","28"
"female","group B","master's degree","free/reduced","none","30","43","43"
"female","group E","high school","standard","completed","79","91","86"
"male","group E","some college","standard","none","96","82","82"
"female","group C","high school","free/reduced","none","42","62","56"
"female","group C","some high school","standard","none","76","76","80"
"male","group B","master's degree","standard","completed","86","74","72"
"female","group E","master's degree","free/reduced","completed","76","91","91"
"male","group D","high school","free/reduced","none","72","74","72"
"female","group B","high school","standard","none","74","91","88"
"female","group D","high school","free/reduced","completed","62","71","70"
"female","group E","associate's degree","standard","none","90","88","93"
"male","group D","some college","standard","none","62","54","50"
"female","group C","bachelor's degree","standard","none","48","58","54"
"female","group E","associate's degree","standard","none","74","80","76"
"male","group D","high school","free/reduced","completed","67","55","61"
"male","group D","high school","free/reduced","none","75","68","61"
"female","group B","some high school","free/reduced","none","69","81","78"
"female","group B","some college","standard","completed","53","62","68"
"female","group B","bachelor's degree","free/reduced","none","47","72","67"
"female","group C","master's degree","standard","none","87","96","92"
"male","group E","high school","standard","none","67","65","62"
"female","group B","high school","standard","none","69","75","71"
"male","group A","some college","free/reduced","none","49","56","51"
"female","group D","associate's degree","free/reduced","none","60","76","75"
"female","group B","associate's degree","standard","none","71","80","81"
"female","group C","some college","standard","completed","74","90","92"
"male","group D","high school","standard","none","70","60","61"
"female","group C","bachelor's degree","standard","none","89","95","91"
"female","group D","some college","standard","none","46","43","49"
"male","group C","high school","free/reduced","none","79","85","79"
"female","group D","some college","free/reduced","none","39","61","53"
"male","group E","master's degree","standard","completed","79","68","68"
"male","group C","associate's degree","standard","none","93","84","86"
"male","group C","high school","standard","none","77","76","75"
"male","group E","bachelor's degree","standard","none","79","68","66"
"female","group E","high school","free/reduced","completed","83","93","97"
"female","group E","associate's degree","standard","none","63","73","71"
"female","group E","bachelor's degree","standard","none","61","61","65"
"male","group C","high school","standard","none","59","63","59"
"male","group D","some college","standard","completed","69","63","62"
"male","group D","some college","standard","none","52","61","55"
"female","group C","some high school","standard","none","59","64","67"
"male","group C","some college","standard","none","64","57","54"
"female","group D","high school","standard","none","63","72","76"
"female","group B","some high school","standard","completed","88","98","96"
"female","group B","some high school","standard","completed","89","92","86"
"female","group D","master's degree","free/reduced","none","58","74","78"
"male","group D","master's degree","standard","completed","76","73","76"
"female","group C","associate's degree","standard","completed","76","94","95"
"male","group E","associate's degree","standard","completed","100","95","90"
"female","group A","bachelor's degree","standard","none","59","68","67"
"male","group D","some college","standard","completed","71","65","67"
"female","group D","some college","standard","none","71","75","67"
"male","group B","master's degree","standard","none","47","49","40"
"female","group E","associate's degree","standard","none","97","100","100"
"female","group D","high school","standard","none","74","69","72"
"male","group C","high school","free/reduced","none","62","58","58"
"female","group D","some high school","standard","none","70","72","72"
"male","group D","high school","free/reduced","completed","54","58","62"
"female","group D","some college","standard","none","72","70","74"
"female","group A","some college","standard","completed","75","75","81"
"female","group C","some college","standard","none","87","98","91"
"male","group E","bachelor's degree","standard","none","78","71","66"
"male","group A","associate's degree","standard","completed","96","83","82"
"female","group D","associate's degree","standard","completed","91","91","100"
"male","group C","associate's degree","standard","none","67","58","59"
"male","group B","master's degree","standard","completed","74","75","75"
"male","group B","associate's degree","standard","completed","97","95","92"
"male","group D","bachelor's degree","standard","none","83","70","70"
"female","group B","master's degree","free/reduced","none","40","62","59"
"male","group B","some college","standard","none","89","85","84"
"male","group D","bachelor's degree","standard","none","71","66","67"
"female","group B","high school","free/reduced","none","63","66","66"
"male","group D","high school","free/reduced","none","74","73","62"
"male","group B","associate's degree","standard","none","77","71","62"
"male","group C","some college","standard","none","62","52","54"
"female","group A","bachelor's degree","standard","none","53","62","67"
"female","group B","some college","standard","none","67","80","78"
"male","group C","associate's degree","standard","completed","68","63","61"
"female","group B","bachelor's degree","standard","completed","77","88","85"
"female","group E","some college","standard","none","97","98","98"
"male","group D","associate's degree","standard","none","95","78","80"
"female","group D","high school","standard","completed","81","90","91"
"female","group E","bachelor's degree","standard","completed","93","100","100"
"female","group B","high school","standard","none","59","70","66"
"male","group B","associate's degree","free/reduced","none","68","72","63"
"female","group E","high school","standard","completed","87","88","90"
"male","group B","master's degree","standard","completed","85","77","80"
"male","group B","some college","standard","completed","83","73","81"
"male","group B","some college","standard","none","65","68","62"
"female","group D","associate's degree","free/reduced","completed","77","94","96"
"female","group C","some high school","standard","completed","88","91","94"
"male","group C","some college","standard","completed","76","71","77"
"female","group D","high school","free/reduced","none","33","43","34"
"male","group C","associate's degree","standard","none","55","51","53"
"female","group D","high school","standard","none","80","85","86"
"female","group C","master's degree","free/reduced","none","16","24","27"
"male","group D","some high school","free/reduced","completed","68","63","64"
"female","group C","some college","free/reduced","completed","75","92","96"
"female","group B","some high school","standard","completed","58","68","70"
"female","group D","some college","free/reduced","none","61","73","79"
"male","group B","some college","standard","none","75","69","67"
"male","group B","some college","free/reduced","completed","40","33","32"
"male","group D","some college","standard","none","68","71","68"
"female","group E","bachelor's degree","free/reduced","completed","69","74","79"
"male","group A","some college","standard","none","83","71","81"
"male","group A","some college","standard","completed","75","76","71"
"male","group D","high school","standard","completed","66","63","63"
"male","group D","some college","standard","none","71","58","54"
"female","group B","high school","free/reduced","none","51","60","56"
"male","group C","master's degree","standard","completed","83","82","82"
"female","group B","associate's degree","free/reduced","none","54","63","60"
"male","group B","some college","standard","completed","69","66","65"
"male","group E","some college","standard","completed","85","84","78"
"female","group D","high school","standard","none","92","100","100"
"male","group E","high school","standard","completed","85","75","70"
"female","group C","master's degree","standard","completed","59","75","72"
"male","group D","associate's degree","standard","none","72","68","66"
"male","group C","some high school","standard","completed","70","66","65"
"female","group D","high school","standard","none","58","78","73"
"male","group B","associate's degree","free/reduced","none","58","50","48"
"female","group E","master's degree","standard","none","94","90","93"
"female","group C","high school","standard","completed","89","91","96"
"male","group A","some college","free/reduced","none","52","54","50"
"female","group B","some high school","standard","none","64","77","76"
"male","group C","master's degree","standard","completed","82","67","73"
"male","group C","high school","standard","completed","81","92","86"
"male","group D","some college","free/reduced","none","51","47","49"
"male","group D","some college","standard","completed","73","70","65"
"female","group D","associate's degree","standard","none","90","92","89"
"male","group E","associate's degree","standard","none","94","77","74"
"female","group B","some college","free/reduced","none","54","63","57"
"female","group A","master's degree","standard","completed","67","85","82"
"female","group C","high school","standard","completed","73","81","90"
"female","group C","some college","standard","none","62","67","62"
"female","group B","some high school","free/reduced","none","47","54","48"
"female","group D","some high school","standard","none","59","66","67"
"female","group C","bachelor's degree","free/reduced","none","67","90","82"
"male","group D","master's degree","standard","none","79","83","79"
"male","group E","high school","free/reduced","completed","85","85","86"
"male","group C","some high school","standard","completed","57","60","54"
"female","group C","some college","standard","none","62","65","68"
"male","group C","some college","free/reduced","none","64","65","54"
"female","group B","some college","standard","none","63","61","67"
"female","group D","some college","free/reduced","none","53","52","56"
"male","group D","some high school","standard","none","60","56","55"
"male","group E","master's degree","standard","none","90","78","75"
"female","group C","master's degree","free/reduced","completed","48","63","71"
"female","group C","high school","standard","none","75","84","80"
"female","group D","some high school","free/reduced","none","74","79","74"
"female","group A","some college","standard","none","48","61","59"
"male","group C","associate's degree","standard","none","40","44","44"
"female","group C","bachelor's degree","free/reduced","completed","70","70","82"
"male","group E","associate's degree","standard","none","83","74","75"
"male","group C","high school","standard","completed","93","92","90"
"male","group C","some high school","standard","completed","73","65","68"
"male","group B","high school","free/reduced","completed","60","57","57"
"female","group D","bachelor's degree","free/reduced","completed","76","96","95"
"male","group B","some college","free/reduced","completed","85","82","78"
"male","group C","associate's degree","free/reduced","none","63","68","63"
"female","group B","some college","standard","none","51","69","64"
"female","group D","high school","standard","none","72","72","74"
"male","group E","some college","standard","none","79","72","67"
"male","group D","bachelor's degree","free/reduced","completed","81","78","82"
"male","group D","high school","free/reduced","none","58","58","59"
"female","group B","some college","standard","none","67","74","72"
"female","group A","high school","free/reduced","none","56","73","70"
"female","group C","associate's degree","standard","none","58","70","67"
"male","group C","master's degree","standard","completed","70","67","69"
"female","group B","associate's degree","standard","none","60","83","84"
"male","group C","bachelor's degree","free/reduced","none","58","61","52"
"male","group D","high school","free/reduced","completed","70","82","79"
"male","group C","some high school","standard","none","74","67","66"
"male","group D","some college","standard","none","85","77","83"
"female","group E","high school","standard","completed","90","84","87"
"female","group B","bachelor's degree","standard","completed","66","79","76"
"male","group D","bachelor's degree","standard","none","80","73","72"
"male","group B","some college","standard","completed","78","72","74"
"female","group C","associate's degree","standard","completed","44","60","60"
"male","group D","some college","standard","none","53","51","49"
"male","group B","some college","standard","none","46","55","48"
"female","group E","some high school","standard","none","78","82","85"
"male","group C","associate's degree","free/reduced","none","59","62","60"
"female","group C","some high school","standard","none","31","39","42"
"female","group C","high school","free/reduced","none","54","73","66"
"male","group D","some college","free/reduced","completed","68","72","75"
"male","group D","associate's degree","standard","none","79","67","67"
"female","group A","some high school","standard","none","67","71","70"
"female","group C","associate's degree","standard","none","81","87","90"
"male","group D","bachelor's degree","standard","none","88","80","79"
"female","group C","associate's degree","standard","completed","73","79","79"
"male","group C","associate's degree","free/reduced","none","81","79","74"
"male","group A","high school","standard","none","76","79","75"
"male","group D","some high school","free/reduced","none","45","42","36"
"female","group B","associate's degree","free/reduced","none","44","47","53"
"female","group D","high school","free/reduced","none","73","77","79"
"male","group B","some college","standard","none","69","67","57"
"male","group C","some college","standard","completed","78","80","76"
"male","group C","master's degree","standard","completed","100","97","100"
"male","group C","some college","standard","completed","80","68","69"
"male","group C","some college","standard","none","78","80","70"
"male","group D","associate's degree","standard","none","93","82","84"
"male","group D","some college","standard","completed","86","86","87"
"male","group B","some high school","standard","none","63","40","46"
"male","group B","high school","standard","none","61","55","53"
"female","group D","high school","standard","completed","66","72","78"
"male","group D","some college","standard","none","76","80","74"
"male","group B","some college","standard","none","64","64","59"
"male","group C","bachelor's degree","standard","none","80","60","66"
"male","group C","some college","standard","none","50","47","44"
"female","group A","associate's degree","standard","completed","69","74","82"
"female","group C","some college","standard","none","63","78","70"
"female","group C","some high school","standard","completed","56","68","64"
"male","group B","some college","standard","none","88","92","87"
"female","group D","some high school","standard","none","52","59","67"
"male","group D","some college","free/reduced","completed","44","43","45"
"female","group B","some college","free/reduced","none","70","73","71"
"male","group D","some high school","free/reduced","none","71","71","68"
"male","group C","some college","standard","none","62","61","50"
"female","group D","high school","standard","completed","57","80","75"
"female","group E","high school","free/reduced","completed","80","95","95"
"male","group C","bachelor's degree","free/reduced","none","75","67","66"
"male","group C","some college","standard","none","89","76","70"
"female","group C","associate's degree","standard","none","59","80","74"
"female","group B","high school","free/reduced","completed","48","63","57"
"female","group C","bachelor's degree","standard","none","79","86","83"
"male","group C","some high school","standard","completed","72","73","74"
"female","group B","high school","standard","completed","66","77","80"
"male","group B","master's degree","standard","completed","70","79","82"
"male","group D","some college","standard","none","74","77","74"
"female","group B","bachelor's degree","standard","completed","80","84","87"
"male","group E","high school","standard","none","85","74","65"
"male","group D","bachelor's degree","free/reduced","completed","48","48","54"
"male","group B","master's degree","standard","none","48","53","54"
"male","group C","some college","standard","none","52","48","45"
"female","group E","master's degree","free/reduced","none","65","64","64"
"female","group D","high school","standard","none","63","62","60"
"female","group B","high school","free/reduced","completed","66","89","86"
"female","group C","some college","free/reduced","completed","53","73","71"
"female","group B","high school","free/reduced","none","46","58","61"
"male","group B","master's degree","standard","none","70","69","66"
"female","group D","high school","standard","none","65","61","66"
"female","group B","high school","standard","none","58","73","68"
"female","group C","high school","standard","none","68","78","70"
"female","group A","some high school","free/reduced","none","62","65","66"
"female","group C","associate's degree","standard","none","46","59","54"
"male","group C","bachelor's degree","standard","completed","90","86","88"
"female","group D","associate's degree","standard","none","50","60","61"
"female","group D","bachelor's degree","free/reduced","none","59","70","72"
"male","group D","some high school","standard","none","90","89","78"
"male","group C","master's degree","standard","completed","75","72","75"
"male","group C","high school","standard","none","83","80","75"
"male","group B","high school","standard","none","54","43","42"
"female","group E","high school","free/reduced","none","34","47","40"
"female","group E","some high school","free/reduced","none","64","70","66"
"male","group B","some high school","standard","none","80","77","76"
"female","group C","some college","standard","none","60","69","67"
"male","group B","associate's degree","free/reduced","completed","51","57","60"
"female","group B","some high school","free/reduced","completed","64","77","80"
"male","group B","some college","standard","none","85","68","66"
"female","group B","some college","standard","none","70","84","82"
"female","group E","some high school","standard","none","66","66","57"
"male","group B","master's degree","standard","none","57","51","44"
"male","group A","some high school","standard","completed","75","76","80"
"male","group D","high school","standard","none","55","54","49"
"male","group B","high school","standard","completed","64","62","62"
"male","group B","associate's degree","standard","none","51","52","42"
"female","group D","some college","standard","none","48","61","59"
"male","group D","associate's degree","standard","none","84","70","68"
"male","group C","high school","free/reduced","completed","59","66","59"
"male","group C","some college","standard","completed","68","67","71"
"female","group B","high school","free/reduced","completed","59","73","68"
"male","group C","some college","free/reduced","none","49","51","43"
"female","group E","master's degree","free/reduced","none","62","60","64"
"male","group B","some college","free/reduced","none","64","69","64"
"male","group D","high school","standard","completed","81","75","74"
"male","group C","some high school","free/reduced","none","72","76","66"
"male","group D","bachelor's degree","standard","completed","70","81","77"
"female","group E","bachelor's degree","standard","none","58","58","59"
"male","group A","high school","standard","completed","74","65","63"
"female","group D","some high school","standard","none","75","70","76"
"female","group E","associate's degree","standard","completed","100","100","100"
"male","group C","some college","standard","completed","92","93","97"
"female","group E","some college","standard","none","87","98","89"
"male","group C","associate's degree","standard","none","70","64","59"
"female","group B","high school","standard","completed","53","64","70"
"male","group B","some college","standard","none","81","84","82"
"male","group A","associate's degree","standard","completed","100","90","96"
"male","group E","associate's degree","standard","none","79","61","58"
"male","group D","high school","standard","none","72","68","68"
"male","group C","some college","standard","completed","32","46","36"
"male","group A","some college","standard","completed","73","79","74"
"female","group C","some college","standard","none","55","63","61"
"male","group B","associate's degree","standard","completed","65","66","62"
"male","group C","some college","standard","completed","89","80","83"
"female","group D","bachelor's degree","standard","none","79","84","85"
"male","group C","high school","standard","completed","97","93","92"
"female","group E","some high school","standard","none","81","77","82"
"female","group D","associate's degree","free/reduced","none","58","79","78"
"male","group C","some high school","standard","none","72","66","71"
"male","group D","high school","free/reduced","completed","67","79","80"
"female","group E","high school","free/reduced","none","61","66","65"
"male","group D","associate's degree","standard","completed","79","79","77"
"female","group D","some high school","standard","none","83","87","87"
"female","group C","master's degree","free/reduced","completed","71","96","91"
"female","group C","some high school","free/reduced","none","41","55","50"
"male","group B","some high school","standard","none","63","46","43"
"male","group A","high school","standard","none","82","83","81"
"female","group D","some college","standard","completed","86","94","92"
"female","group D","bachelor's degree","standard","completed","87","85","92"
"female","group B","high school","standard","none","64","65","65"
"male","group B","high school","standard","none","64","71","64"
"female","group E","some high school","free/reduced","completed","74","77","81"
"female","group B","bachelor's degree","standard","completed","73","83","90"
"male","group C","some college","free/reduced","none","41","48","43"
"female","group E","associate's degree","standard","none","100","94","99"
"female","group A","associate's degree","standard","none","84","97","90"
"male","group D","associate's degree","standard","completed","67","60","65"
"male","group C","associate's degree","free/reduced","none","55","56","55"
"male","group C","some college","standard","none","71","63","63"
"female","group D","bachelor's degree","standard","none","75","75","78"
"female","group B","bachelor's degree","standard","completed","87","90","96"
"male","group D","associate's degree","standard","completed","78","71","70"
"male","group C","high school","free/reduced","none","39","45","38"
"female","group C","master's degree","standard","none","61","75","72"
"female","group C","some college","standard","none","57","66","62"
"female","group C","high school","standard","completed","61","66","71"
"female","group D","some high school","free/reduced","none","46","59","59"
"female","group D","some college","standard","completed","71","81","84"
"female","group D","high school","free/reduced","none","58","66","63"
"male","group C","associate's degree","standard","completed","82","81","84"
"female","group E","high school","free/reduced","none","71","75","72"
"male","group B","some college","standard","completed","92","89","93"
"female","group A","associate's degree","free/reduced","completed","55","72","68"
"male","group D","some college","standard","none","48","59","57"
"female","group D","high school","free/reduced","none","51","61","57"
"male","group D","high school","standard","none","76","68","62"
"male","group C","high school","standard","none","64","59","57"
"female","group B","some college","standard","none","79","79","80"
"female","group D","bachelor's degree","free/reduced","completed","58","75","77"
"male","group B","some college","free/reduced","completed","52","52","51"
"female","group E","high school","standard","none","74","68","66"
"male","group A","associate's degree","standard","none","58","59","54"
"male","group D","associate's degree","standard","none","92","88","87"
"male","group C","associate's degree","free/reduced","none","56","61","58"
"female","group C","some high school","free/reduced","none","43","44","44"
"male","group D","associate's degree","standard","completed","96","86","89"
"male","group C","bachelor's degree","standard","completed","76","80","82"
"male","group C","some college","standard","completed","96","90","93"
"male","group C","high school","standard","completed","65","64","63"
"female","group C","bachelor's degree","standard","completed","86","86","93"
"female","group B","high school","free/reduced","none","64","65","65"
"female","group E","some college","standard","completed","68","85","85"
"male","group B","some college","standard","none","74","77","74"
"female","group C","some high school","standard","none","49","58","56"
"female","group D","bachelor's degree","standard","completed","75","93","96"
"female","group E","associate's degree","standard","completed","79","95","96"
"male","group B","some college","free/reduced","none","60","59","54"
"male","group B","bachelor's degree","free/reduced","none","51","44","47"
"male","group D","associate's degree","free/reduced","none","77","78","77"
"male","group E","associate's degree","standard","none","66","62","67"
"female","group B","some college","free/reduced","none","27","48","46"
"female","group C","bachelor's degree","free/reduced","none","41","44","45"
"female","group C","some college","standard","none","89","81","94"
"female","group C","some college","standard","completed","62","75","79"
"male","group C","some college","standard","none","56","51","49"
"female","group B","bachelor's degree","standard","none","73","79","82"
"female","group B","some high school","standard","none","48","55","53"
"female","group B","some college","standard","completed","55","63","62"
"male","group D","master's degree","free/reduced","completed","67","60","62"
"female","group B","associate's degree","standard","none","68","75","74"
"female","group D","some college","standard","none","59","73","75"
"male","group E","high school","free/reduced","none","56","57","37"
"male","group B","some high school","standard","completed","85","82","83"
"female","group B","high school","free/reduced","none","72","82","81"
"male","group D","some college","standard","none","88","67","70"
"female","group D","some high school","standard","none","80","93","95"
"male","group E","some high school","standard","none","69","67","55"
"female","group D","some high school","standard","none","64","76","73"
"female","group C","associate's degree","free/reduced","none","30","48","41"
"male","group E","master's degree","standard","none","93","74","76"
"female","group B","high school","standard","none","55","68","65"
"male","group D","associate's degree","standard","none","75","66","73"
"female","group B","bachelor's degree","standard","none","74","86","81"
"female","group B","high school","standard","none","66","70","73"
"male","group C","bachelor's degree","standard","none","52","44","44"
