"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group D","some high school","free/reduced","none","58","65","63"
"male","group C","some college","standard","completed","97","94","89"
"male","group E","master's degree","standard","completed","95","94","100"
"female","group D","bachelor's degree","standard","none","89","94","100"
"male","group C","some college","free/reduced","completed","50","62","58"
"female","group C","associate's degree","free/reduced","completed","75","80","90"
"male","group B","some high school","standard","none","64","61","54"
"male","group C","high school","free/reduced","completed","62","67","62"
"male","group B","high school","free/reduced","none","64","72","60"
"female","group B","high school","standard","none","62","79","70"
"female","group B","master's degree","free/reduced","none","47","66","63"
"male","group D","associate's degree","standard","completed","93","81","81"
"female","group C","some college","free/reduced","none","54","72","71"
"male","group D","associate's degree","standard","none","68","65","63"
"male","group D","some college","free/reduced","completed","87","83","89"
"male","group D","some high school","standard","completed","68","58","68"
"male","group E","high school","standard","none","78","71","73"
"male","group E","associate's degree","standard","none","89","84","83"
"male","group B","some college","standard","none","77","75","73"
"male","group C","some college","standard","none","82","74","67"
"female","group A","some high school","standard","none","56","68","69"
"female","group C","associate's degree","standard","none","39","51","51"
"female","group B","high school","standard","completed","79","93","94"
"male","group E","some high school","standard","none","60","41","40"
"female","group C","some college","free/reduced","completed","51","67","66"
"female","group C","some college","standard","none","69","70","74"
"male","group B","some college","free/reduced","none","67","73","61"
"male","group D","associate's degree","free/reduced","completed","80","86","82"
"female","group A","bachelor's degree","standard","none","63","73","70"
"female","group D","some high school","free/reduced","none","73","82","81"
"male","group D","master's degree","free/reduced","none","64","54","55"
"female","group D","master's degree","standard","completed","100","100","100"
"male","group D","some college","standard","completed","67","70","67"
"female","group C","some high school","free/reduced","none","61","70","63"
"female","group D","master's degree","standard","completed","41","44","55"
"male","group D","some high school","standard","none","55","49","54"
"male","group C","associate's degree","standard","none","85","79","75"
"male","group A","bachelor's degree","standard","completed","80","88","86"
"female","group B","associate's degree","standard","none","55","64","65"
"male","group C","some high school","free/reduced","none","65","56","60"
"male","group C","high school","standard","completed","55","53","51"
"male","group E","some college","standard","none","68","64","57"
"male","group D","master's degree","standard","none","72","66","69"
"male","group E","high school","free/reduced","completed","64","62","58"
"female","group E","high school","free/reduced","completed","59","71","66"
"male","group C","some college","standard","none","61","56","62"
"female","group A","some high school","standard","none","73","84","80"
"male","group C","some college","standard","completed","59","54","55"
"female","group C","some college","free/reduced","completed","39","49","48"
"male","group E","associate's degree","standard","completed","100","100","100"
"male","group C","associate's degree","standard","none","79","72","72"
"male","group E","some high school","standard","none","61","46","43"
"female","group B","some high school","standard","completed","64","70","68"
"female","group A","high school","standard","none","57","67","61"
"female","group C","bachelor's degree","standard","none","71","81","77"
"female","group D","high school","standard","none","68","88","85"
"male","group D","master's degree","free/reduced","none","88","88","86"
"female","group B","associate's degree","standard","completed","87","100","100"
"female","group A","high school","free/reduced","none","47","53","53"
"male","group A","some college","standard","completed","100","91","90"
"female","group C","high school","free/reduced","none","44","51","50"
"male","group C","some high school","free/reduced","none","57","53","47"
"female","group B","some high school","free/reduced","completed","35","55","50"
"female","group A","bachelor's degree","free/reduced","completed","62","67","71"
"male","group E","associate's degree","free/reduced","none","71","64","63"
"male","group C","associate's degree","standard","none","88","76","76"
"male","group C","some college","free/reduced","none","18","26","20"
"male","group D","master's degree","standard","none","97","84","83"
"female","group D","high school","free/reduced","none","53","51","60"
"male","group C","some college","free/reduced","none","39","28","28"
"female","group B","some high school","free/reduced","none","51","70","66"
"male","group D","associate's degree","standard","none","70","63","64"
"male","group C","some college","free/reduced","completed","81","90","89"
"female","group D","some college","standard","completed","75","81","89"
"male","group D","some high school","standard","completed","73","70","74"
"male","group E","some high school","free/reduced","completed","80","75","75"
"female","group A","high school","standard","completed","57","68","64"
"male","group D","associate's degree","standard","none","77","74","79"
"male","group E","associate's degree","free/reduced","none","86","76","73"
"male","group E","master's degree","standard","completed","78","72","76"
"female","group E","associate's degree","standard","completed","75","96","99"
"female","group C","some high school","free/reduced","completed","68","88","85"
"female","group A","high school","standard","completed","81","99","89"
"male","group C","some college","standard","none","51","44","48"
"male","group C","some college","standard","none","44","49","45"
"male","group B","bachelor's degree","free/reduced","none","55","50","50"
"male","group D","bachelor's degree","standard","none","94","79","83"
"female","group E","high school","free/reduced","none","72","67","72"
"female","group C","high school","standard","none","48","50","56"
"female","group C","some high school","standard","completed","84","93","91"
"female","group C","some college","standard","none","72","89","83"
"female","group D","high school","free/reduced","none","41","52","52"
"female","group C","high school","standard","none","66","82","77"
"female","group E","some high school","standard","completed","77","78","83"
"male","group C","associate's degree","standard","completed","61","57","63"
"male","group D","associate's degree","free/reduced","none","46","37","39"
"female","group D","some college","standard","completed","72","79","80"
"male","group B","some high school","standard","completed","64","62","61"
"female","group C","some college","free/reduced","none","69","82","82"
"male","group C","some college","free/reduced","completed","53","49","50"
"male","group B","bachelor's degree","free/reduced","none","64","60","59"
"male","group B","some college","standard","none","54","47","43"
"female","group A","high school","standard","none","64","76","65"
"female","group E","some college","free/reduced","none","53","62","55"
"female","group D","some college","standard","completed","95","100","100"
"female","group D","high school","free/reduced","none","50","78","72"
"female","group E","some high school","free/reduced","completed","69","71","75"
"male","group C","associate's degree","free/reduced","completed","60","60","60"
"male","group C","high school","standard","completed","76","71","70"
"male","group D","some college","standard","none","63","65","61"
"male","group D","some high school","standard","none","52","50","52"
"male","group D","some college","standard","completed","74","81","74"
"male","group C","high school","free/reduced","none","67","66","62"
"female","group E","some college","standard","completed","78","86","84"
"female","group D","associate's degree","standard","none","76","85","86"
"male","group B","high school","free/reduced","completed","68","71","66"
"female","group A","associate's degree","standard","completed","66","83","83"
"male","group B","high school","free/reduced","none","45","43","38"
"male","group C","associate's degree","standard","none","83","80","79"
"female","group C","some high school","free/reduced","none","62","79","74"
"male","group D","some college","standard","completed","79","71","75"
"male","group C","high school","standard","none","56","51","44"
"male","group D","high school","free/reduced","completed","46","43","39"
"male","group D","some college","standard","none","92","86","86"
"male","group D","high school","free/reduced","none","83","70","69"
"male","group A","associate's degree","standard","none","69","61","52"
"male","group C","bachelor's degree","standard","none","75","73","74"
"male","group E","high school","free/reduced","none","81","74","63"
"male","group C","high school","standard","completed","86","86","89"
"female","group A","associate's degree","standard","completed","77","82","86"
"female","group D","master's degree","free/reduced","completed","52","66","70"
"male","group E","high school","free/reduced","none","51","46","40"
"female","group B","some high school","standard","none","53","59","59"
"male","group B","some college","standard","none","60","58","49"
"female","group D","some college","standard","none","67","75","72"
"male","group C","high school","free/reduced","none","61","68","59"
"female","group E","bachelor's degree","standard","none","69","57","66"
"female","group D","some high school","free/reduced","none","75","76","82"
"female","group C","bachelor's degree","standard","none","85","84","87"
"female","group B","some college","free/reduced","completed","83","92","95"
"male","group C","some high school","free/reduced","none","67","76","63"
"female","group C","some college","standard","none","71","71","72"
"female","group D","some high school","standard","none","62","75","71"
"male","group D","master's degree","standard","none","70","65","66"
"male","group B","some college","free/reduced","none","45","47","40"
"male","group B","some college","standard","completed","58","61","61"
"female","group B","some high school","free/reduced","none","48","61","59"
"female","group D","some high school","standard","none","86","86","92"
"male","group B","some college","standard","none","58","50","52"
"female","group C","some high school","free/reduced","completed","75","90","89"
"female","group C","some college","standard","completed","60","78","72"
"female","group C","master's degree","standard","completed","100","100","100"
"male","group B","high school","free/reduced","completed","84","80","80"
"female","group E","bachelor's degree","standard","completed","89","93","94"
"male","group B","some high school","standard","completed","90","96","88"
"male","group C","some college","standard","completed","61","42","50"
"male","group B","associate's degree","free/reduced","completed","66","60","61"
"male","group C","some high school","standard","none","78","72","70"
"female","group B","some college","standard","none","62","64","64"
"female","group E","high school","free/reduced","none","61","65","64"
"female","group D","some college","standard","none","75","69","77"
"male","group E","some college","standard","none","84","74","71"
"male","group E","some college","free/reduced","none","84","75","69"
"male","group C","some high school","standard","completed","63","72","69"
"female","group D","high school","free/reduced","completed","59","73","73"
"male","group C","some college","standard","none","89","86","86"
"female","group C","high school","free/reduced","none","37","52","48"
"male","group E","some high school","standard","none","58","57","47"
"male","group B","some college","standard","none","58","49","48"
"male","group B","high school","free/reduced","none","46","56","46"
"male","group D","high school","standard","none","79","74","70"
"female","group D","high school","standard","completed","86","95","98"
"male","group B","some college","standard","none","73","80","71"
"male","group E","high school","free/reduced","none","76","68","56"
"female","group C","high school","standard","none","56","59","62"
"male","group D","associate's degree","standard","completed","84","76","77"
"female","group C","some high school","standard","completed","63","65","65"
"female","group E","bachelor's degree","free/reduced","none","66","77","75"
"female","group E","some college","free/reduced","none","49","47","42"
"female","group B","some high school","free/reduced","none","54","74","63"
"female","group C","some college","standard","completed","66","82","84"
"female","group C","some high school","standard","none","34","45","37"
"male","group B","some high school","standard","none","66","64","58"
"female","group C","some high school","standard","none","67","82","72"
"male","group B","some high school","standard","none","59","47","38"
"male","group D","some college","free/reduced","none","71","75","76"
"female","group E","some college","free/reduced","completed","58","76","75"
"female","group B","high school","free/reduced","none","48","65","63"
"female","group D","high school","standard","completed","88","83","93"
"female","group C","bachelor's degree","standard","none","75","81","84"
"male","group E","bachelor's degree","free/reduced","none","88","75","74"
"male","group B","some high school","standard","none","86","75","74"
"male","group C","high school","standard","none","78","69","60"
"female","group D","some college","free/reduced","none","80","83","89"
"male","group C","associate's degree","standard","completed","61","58","54"
"male","group B","some high school","standard","completed","63","68","66"
"male","group D","some college","standard","none","69","68","62"
"female","group D","bachelor's degree","free/reduced","completed","61","71","74"
"female","group A","associate's degree","free/reduced","none","40","56","55"
"male","group E","some college","standard","none","85","76","72"
"female","group A","associate's degree","standard","none","71","69","69"
"female","group D","some college","standard","completed","78","88","93"
"male","group D","high school","standard","completed","67","57","57"
"male","group D","some high school","standard","none","53","54","53"
"male","group B","some college","standard","none","57","53","47"
"female","group C","master's degree","standard","none","81","76","78"
"male","group E","associate's degree","free/reduced","completed","80","70","62"
"female","group E","high school","standard","none","64","65","63"
"male","group C","some college","free/reduced","completed","43","37","40"
"male","group C","bachelor's degree","free/reduced","none","70","77","69"
"male","group C","bachelor's degree","free/reduced","none","79","82","78"
"female","group B","high school","free/reduced","none","59","62","58"
"female","group A","some college","standard","none","65","78","78"
"male","group C","associate's degree","standard","none","94","93","88"
"male","group B","high school","standard","none","70","67","64"
"male","group D","some high school","standard","none","70","61","53"
"male","group B","master's degree","standard","completed","82","77","75"
"female","group C","high school","standard","none","74","78","85"
"male","group C","some high school","standard","completed","83","75","73"
"female","group A","associate's degree","standard","none","73","92","88"
"female","group D","high school","free/reduced","none","52","73","68"
"male","group C","associate's degree","free/reduced","completed","63","51","61"
"female","group E","high school","standard","none","65","69","76"
"male","group D","some college","standard","none","67","68","62"
"female","group C","some college","standard","none","71","75","71"
"male","group C","high school","standard","completed","75","76","73"
"female","group C","high school","standard","none","56","70","67"
"male","group C","some college","standard","completed","57","63","61"
"male","group C","high school","standard","none","69","64","65"
"male","group C","bachelor's degree","standard","none","77","70","68"
"male","group B","associate's degree","free/reduced","completed","54","56","60"
"female","group A","some high school","standard","none","46","65","63"
"female","group D","some high school","free/reduced","none","56","62","57"
"female","group C","bachelor's degree","free/reduced","completed","84","92","96"
"male","group B","some college","free/reduced","completed","65","64","62"
"female","group D","associate's degree","standard","none","67","65","65"
"male","group B","associate's degree","free/reduced","completed","51","50","52"
"female","group D","associate's degree","standard","none","56","61","60"
"male","group C","some college","free/reduced","none","52","54","51"
"male","group C","some high school","standard","completed","68","73","68"
"male","group C","some high school","free/reduced","none","35","37","31"
"male","group D","some high school","standard","none","68","62","65"
"male","group D","high school","standard","none","57","56","52"
"female","group C","associate's degree","standard","completed","76","87","89"
"female","group D","high school","standard","none","79","79","77"
"female","group C","associate's degree","free/reduced","completed","27","45","49"
"male","group B","bachelor's degree","free/reduced","completed","82","78","77"
"male","group C","high school","free/reduced","none","58","52","45"
"female","group B","high school","standard","none","59","69","68"
"male","group E","high school","standard","none","80","80","81"
"female","group A","associate's degree","standard","none","67","79","73"
"male","group C","some high school","free/reduced","none","38","33","32"
"male","group B","master's degree","standard","completed","77","77","79"
"female","group E","associate's degree","standard","none","79","71","75"
"female","group D","bachelor's degree","standard","none","76","70","73"
"female","group C","high school","standard","completed","60","59","64"
"male","group D","bachelor's degree","standard","none","91","70","72"
"male","group E","high school","free/reduced","completed","85","78","76"
"male","group D","associate's degree","free/reduced","none","50","48","43"
"female","group B","some college","standard","completed","78","84","84"
"female","group D","high school","free/reduced","none","73","82","85"
"female","group A","associate's degree","standard","none","71","86","87"
"female","group E","high school","free/reduced","none","35","32","35"
"male","group C","some college","standard","completed","92","92","85"
"male","group D","some college","standard","completed","72","55","58"
"male","group D","associate's degree","standard","none","100","93","89"
"male","group D","master's degree","standard","completed","84","78","79"
"female","group C","high school","standard","none","81","86","81"
"male","group D","high school","standard","completed","89","79","80"
"female","group D","some college","standard","none","58","72","72"
"female","group C","associate's degree","standard","none","76","94","89"
"female","group C","some college","standard","none","39","45","43"
"male","group C","high school","standard","completed","72","72","71"
"male","group B","some college","free/reduced","completed","50","48","47"
"female","group B","some college","standard","none","39","51","46"
"male","group B","associate's degree","standard","none","77","76","71"
"female","group B","high school","standard","none","53","55","62"
"female","group E","master's degree","free/reduced","none","53","50","53"
"female","group D","some high school","free/reduced","none","51","61","61"
"female","group D","some college","free/reduced","none","52","64","62"
"female","group B","some college","free/reduced","none","53","72","69"
"male","group A","some high school","standard","none","84","75","72"
"female","group C","associate's degree","free/reduced","none","47","57","56"
"male","group B","associate's degree","standard","completed","85","82","82"
"female","group E","some college","standard","none","76","83","85"
"male","group C","associate's degree","standard","none","73","72","66"
"female","group C","some college","standard","completed","66","81","82"
"male","group C","associate's degree","standard","none","75","73","66"
"male","group B","some college","standard","completed","56","52","54"
"female","group D","high school","free/reduced","completed","73","80","87"
"male","group C","bachelor's degree","standard","none","95","93","86"
"female","group D","high school","standard","completed","48","50","58"
"female","group D","some high school","standard","none","82","90","81"
"male","group C","some college","standard","none","65","61","49"
"male","group C","associate's degree","free/reduced","none","79","76","69"
"male","group C","some high school","free/reduced","completed","54","54","48"
"male","group B","some high school","standard","none","57","52","49"
"male","group C","some college","free/reduced","completed","54","58","60"
"male","group B","bachelor's degree","free/reduced","none","26","36","31"
"female","group C","high school","free/reduced","none","45","54","58"
"female","group A","high school","standard","none","64","73","74"
"female","group D","high school","standard","none","75","81","80"
"male","group C","some high school","standard","none","66","58","50"
"male","group C","some high school","standard","none","65","65","60"
"female","group E","high school","standard","none","78","85","80"
"female","group C","high school","free/reduced","none","75","91","82"
"male","group E","associate's degree","standard","none","66","64","63"
"male","group B","bachelor's degree","standard","completed","77","80","80"
"male","group D","high school","standard","completed","76","78","80"
"female","group A","associate's degree","free/reduced","none","30","44","41"
"female","group D","high school","standard","none","48","66","65"
"male","group B","some high school","standard","none","67","67","70"
"female","group C","some college","standard","none","72","80","77"
"female","group D","some college","standard","none","58","69","70"
"male","group B","associate's degree","standard","none","71","67","63"
"male","group D","some college","standard","none","75","81","79"
"female","group E","some college","standard","none","91","91","88"
"female","group C","high school","standard","none","44","52","50"
"female","group A","high school","free/reduced","none","48","58","52"
"female","group D","some college","standard","none","62","71","71"
"male","group D","some college","free/reduced","none","63","62","60"
"female","group C","high school","standard","completed","58","68","67"
"female","group E","some high school","standard","none","66","62","62"
"male","group B","some college","standard","none","68","59","55"
"female","group D","some high school","free/reduced","none","58","69","70"
"female","group E","high school","standard","none","75","88","80"
"female","group C","high school","standard","none","57","68","61"
"female","group B","some high school","standard","none","49","65","60"
"male","group B","some high school","free/reduced","none","63","55","51"
"male","group D","some college","free/reduced","none","48","44","48"
"male","group A","high school","standard","none","64","64","53"
"male","group A","some high school","free/reduced","none","46","56","46"
"female","group B","some college","free/reduced","none","46","53","52"
"male","group C","some college","free/reduced","none","72","64","61"
"female","group C","some high school","standard","none","72","71","68"
"male","group C","some high school","standard","none","92","78","76"
"male","group B","some high school","free/reduced","none","35","37","34"
"female","group A","some high school","standard","none","59","54","57"
"female","group B","some high school","free/reduced","none","64","84","75"
"male","group C","some high school","standard","completed","33","37","34"
"female","group C","high school","standard","none","72","85","79"
"male","group C","associate's degree","standard","completed","74","67","65"
"male","group D","associate's degree","free/reduced","none","56","46","45"
"male","group D","master's degree","free/reduced","none","69","75","72"
"male","group C","some college","free/reduced","completed","48","51","50"
"male","group C","some college","free/reduced","none","48","52","57"
"female","group C","bachelor's degree","free/reduced","completed","57","72","73"
"male","group C","high school","standard","none","70","63","57"
"female","group B","bachelor's degree","standard","completed","76","84","92"
"female","group A","some college","standard","completed","63","80","80"
"male","group C","high school","standard","none","79","83","81"
"female","group D","high school","standard","none","79","82","83"
"male","group C","bachelor's degree","free/reduced","none","63","67","68"
"female","group B","high school","standard","completed","63","78","82"
"female","group A","bachelor's degree","standard","completed","76","80","81"
"female","group B","associate's degree","standard","none","67","81","77"
"female","group C","some college","standard","none","80","97","93"
"male","group C","some college","standard","completed","100","92","87"
"male","group C","bachelor's degree","standard","none","50","48","52"
"female","group B","high school","standard","none","64","64","67"
"male","group B","bachelor's degree","standard","none","60","61","55"
"female","group D","high school","standard","none","61","70","69"
"male","group D","associate's degree","standard","completed","74","74","78"
"female","group C","some college","free/reduced","none","76","82","76"
"male","group D","some high school","standard","none","83","73","72"
"male","group B","high school","standard","completed","63","54","58"
"male","group D","some high school","free/reduced","none","51","51","50"
"female","group D","associate's degree","standard","none","68","84","81"
"male","group B","associate's degree","standard","none","87","74","74"
"male","group A","associate's degree","free/reduced","none","61","61","56"
"female","group C","bachelor's degree","free/reduced","none","61","70","63"
"male","group C","associate's degree","free/reduced","completed","55","55","53"
"female","group D","some college","standard","none","69","77","82"
"female","group D","bachelor's degree","standard","none","70","81","86"
"female","group D","some college","free/reduced","none","58","66","71"
"female","group E","bachelor's degree","standard","completed","100","100","100"
"female","group C","some college","standard","completed","57","79","76"
"male","group C","associate's degree","standard","completed","93","91","90"
"male","group D","high school","standard","none","62","64","62"
"female","group D","bachelor's degree","standard","completed","90","100","100"
"male","group C","some high school","free/reduced","none","39","45","43"
"female","group C","some high school","free/reduced","completed","55","78","72"
"female","group D","some college","standard","none","61","67","65"
"male","group D","some college","standard","completed","95","100","99"
"male","group C","high school","free/reduced","none","61","62","53"
"male","group B","associate's degree","standard","none","62","64","58"
"male","group E","associate's degree","free/reduced","none","82","74","68"
"male","group C","associate's degree","free/reduced","completed","59","62","64"
"male","group E","associate's degree","standard","completed","61","50","50"
"male","group D","associate's degree","standard","completed","97","97","100"
"female","group E","some college","free/reduced","none","43","59","56"
"female","group C","bachelor's degree","standard","none","69","71","73"
"male","group C","associate's degree","standard","completed","75","77","69"
"female","group A","high school","standard","none","56","71","68"
"female","group C","associate's degree","standard","none","69","74","74"
"female","group E","some high school","standard","none","39","38","38"
"female","group C","some high school","free/reduced","none","50","67","63"
"male","group C","some college","free/reduced","none","71","67","67"
"female","group E","associate's degree","standard","none","69","64","65"
"female","group E","some college","free/reduced","none","71","75","77"
"female","group C","associate's degree","free/reduced","none","53","75","72"
"male","group C","associate's degree","standard","none","74","69","67"
"male","group D","associate's degree","standard","completed","100","100","100"
"male","group D","high school","free/reduced","none","51","51","48"
"male","group D","some college","free/reduced","none","62","50","51"
"male","group C","high school","standard","completed","68","80","76"
"female","group E","high school","standard","completed","77","84","80"
"female","group C","associate's degree","free/reduced","none","61","75","78"
"male","group D","some college","standard","none","60","52","53"
"female","group D","bachelor's degree","free/reduced","none","77","81","80"
"male","group D","associate's degree","free/reduced","none","61","58","52"
"female","group E","high school","free/reduced","none","74","88","76"
"male","group D","associate's degree","standard","none","66","54","52"
"male","group C","some college","standard","none","49","46","40"
"female","group C","associate's degree","standard","none","43","46","47"
"female","group C","associate's degree","standard","none","67","88","80"
"male","group C","high school","free/reduced","completed","63","73","68"
"female","group D","master's degree","free/reduced","none","41","50","61"
