"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group A","high school","standard","none","54","43","45"
"male","group A","bachelor's degree","free/reduced","none","46","52","56"
"female","group A","bachelor's degree","standard","none","75","93","93"
"male","group E","some college","standard","none","57","50","47"
"male","group B","some college","free/reduced","none","68","73","65"
"male","group D","high school","standard","completed","90","84","86"
"male","group B","associate's degree","standard","none","83","75","76"
"female","group D","bachelor's degree","standard","none","78","89","92"
"male","group B","some college","standard","none","57","53","48"
"male","group D","some high school","free/reduced","none","28","31","20"
"female","group D","some college","standard","none","69","84","78"
"female","group D","some high school","standard","completed","57","58","64"
"male","group C","some college","standard","none","52","49","44"
"male","group C","high school","standard","completed","67","62","65"
"male","group B","associate's degree","standard","none","66","69","66"
"male","group C","some high school","standard","none","94","77","75"
"female","group A","high school","standard","completed","50","61","62"
"female","group B","associate's degree","free/reduced","none","41","64","58"
"female","group B","some college","free/reduced","none","67","70","74"
"male","group D","high school","standard","none","52","48","45"
"male","group C","some high school","standard","completed","73","70","63"
"male","group A","master's degree","standard","none","72","67","62"
"male","group D","some high school","standard","none","71","62","58"
"female","group D","associate's degree","free/reduced","none","59","69","69"
"female","group C","some college","free/reduced","none","64","78","73"
"female","group C","associate's degree","standard","none","67","71","77"
"female","group D","bachelor's degree","free/reduced","none","61","79","80"
"male","group D","bachelor's degree","standard","none","72","63","69"
"female","group E","some high school","free/reduced","completed","49","67","67"
"male","group D","high school","standard","completed","79","69","76"
"male","group B","some high school","free/reduced","completed","60","65","63"
"female","group D","associate's degree","standard","none","84","79","88"
"female","group D","high school","free/reduced","none","49","49","50"
"male","group C","high school","free/reduced","completed","22","32","34"
"male","group D","associate's degree","standard","none","89","77","82"
"male","group D","master's degree","free/reduced","completed","94","86","99"
"female","group B","associate's degree","standard","completed","76","92","90"
"female","group D","associate's degree","free/reduced","none","54","59","60"
"female","group D","some college","free/reduced","completed","59","72","74"
"male","group D","bachelor's degree","standard","none","62","61","59"
"female","group D","bachelor's degree","standard","none","72","84","80"
"male","group B","master's degree","standard","completed","76","81","83"
"male","group D","high school","standard","none","38","40","35"
"female","group E","bachelor's degree","free/reduced","none","75","80","73"
"female","group D","some college","standard","none","74","89","86"
"female","group B","high school","standard","none","82","89","85"
"female","group A","associate's degree","standard","completed","91","92","94"
"male","group E","some high school","standard","none","86","75","77"
"male","group E","associate's degree","standard","completed","85","89","86"
"male","group C","bachelor's degree","standard","none","67","65","60"
"male","group C","some high school","free/reduced","none","60","58","54"
"female","group C","some high school","standard","none","43","56","50"
"male","group C","some college","standard","completed","80","82","83"
"female","group D","some college","free/reduced","none","56","72","72"
"male","group B","some college","standard","completed","81","79","76"
"male","group A","associate's degree","standard","none","72","64","58"
"female","group C","some college","standard","none","57","70","67"
"male","group B","master's degree","standard","none","66","65","66"
"female","group D","associate's degree","standard","none","71","75","70"
"female","group B","associate's degree","standard","none","76","84","74"
"female","group D","associate's degree","free/reduced","completed","55","75","71"
"male","group B","bachelor's degree","standard","completed","87","74","78"
"male","group D","associate's degree","standard","none","81","82","79"
"male","group D","some college","standard","none","56","49","50"
"male","group B","high school","standard","none","49","52","50"
"male","group D","associate's degree","standard","none","63","70","63"
"female","group E","bachelor's degree","standard","completed","72","85","79"
"female","group C","associate's degree","standard","none","65","63","61"
"female","group D","high school","free/reduced","completed","62","80","79"
"male","group D","associate's degree","standard","completed","74","74","75"
"male","group B","high school","free/reduced","none","64","67","55"
"female","group D","associate's degree","free/reduced","none","65","72","70"
"female","group D","bachelor's degree","standard","completed","64","78","84"
"female","group D","high school","standard","none","73","78","79"
"male","group B","high school","free/reduced","none","52","57","51"
"female","group C","some college","free/reduced","none","36","51","46"
"female","group A","high school","standard","none","65","66","69"
"female","group C","associate's degree","standard","none","82","96","94"
"male","group C","master's degree","free/reduced","none","64","68","59"
"female","group C","bachelor's degree","standard","none","86","86","80"
"male","group D","high school","standard","none","71","68","66"
"male","group A","some high school","standard","completed","87","76","74"
"male","group C","some high school","standard","none","82","83","74"
"female","group C","some high school","free/reduced","completed","28","44","47"
"male","group C","some high school","free/reduced","none","36","43","39"
"male","group C","some college","free/reduced","completed","50","55","52"
"male","group C","some college","standard","none","78","77","65"
"male","group E","bachelor's degree","standard","none","75","65","67"
"male","group C","some high school","free/reduced","completed","54","66","62"
"female","group B","bachelor's degree","standard","none","61","65","61"
"female","group C","associate's degree","free/reduced","none","68","82","79"
"male","group C","master's degree","free/reduced","none","86","86","84"
"female","group D","some high school","standard","completed","74","87","89"
"male","group C","some college","standard","none","66","50","55"
"female","group C","some college","free/reduced","none","39","49","48"
"male","group A","high school","free/reduced","completed","56","51","55"
"male","group C","associate's degree","standard","none","43","38","40"
"male","group C","high school","free/reduced","none","41","35","24"
"male","group D","some college","standard","completed","70","69","71"
"male","group D","some high school","standard","completed","65","59","67"
"female","group B","some college","standard","none","57","72","69"
"female","group D","high school","standard","none","85","83","89"
"male","group D","associate's degree","standard","none","80","76","76"
"female","group C","some college","standard","none","63","69","67"
"female","group C","high school","standard","none","65","79","76"
"male","group B","some college","free/reduced","none","74","77","73"
"male","group D","associate's degree","standard","none","91","86","90"
"female","group D","master's degree","standard","none","83","85","86"
"male","group E","some college","free/reduced","completed","71","67","64"
"female","group A","some college","free/reduced","completed","36","47","50"
"male","group C","associate's degree","standard","none","79","84","80"
"female","group C","bachelor's degree","standard","completed","84","93","97"
"male","group E","some college","standard","none","75","60","56"
"male","group D","some high school","standard","none","56","49","52"
"female","group E","some high school","standard","none","76","82","76"
"male","group A","some college","standard","none","77","76","76"
"female","group A","associate's degree","free/reduced","none","60","64","67"
"female","group E","high school","free/reduced","none","43","59","48"
"male","group E","some college","standard","completed","97","83","87"
"male","group C","some college","free/reduced","none","41","32","29"
"male","group C","high school","standard","completed","91","87","78"
"female","group C","some college","standard","completed","95","86","98"
"female","group A","associate's degree","free/reduced","none","79","79","78"
"male","group D","high school","standard","completed","69","59","62"
"female","group D","associate's degree","free/reduced","completed","76","90","98"
"male","group B","associate's degree","standard","none","76","65","68"
"male","group C","associate's degree","standard","completed","63","66","58"
"female","group C","high school","standard","none","59","64","65"
"female","group D","some high school","free/reduced","completed","54","62","63"
"male","group D","high school","standard","none","78","75","71"
"female","group C","some high school","standard","completed","76","77","82"
"female","group B","associate's degree","standard","none","62","62","67"
"male","group C","bachelor's degree","free/reduced","none","58","50","50"
"male","group C","associate's degree","standard","none","75","78","67"
"male","group D","master's degree","standard","none","90","92","90"
"female","group B","associate's degree","free/reduced","none","69","79","67"
"male","group D","associate's degree","standard","none","91","87","77"
"male","group C","associate's degree","standard","completed","100","96","93"
"male","group E","associate's degree","standard","completed","62","55","52"
"female","group C","associate's degree","free/reduced","none","72","88","86"
"male","group D","some high school","standard","completed","66","60","54"
"male","group B","associate's degree","standard","completed","82","88","85"
"male","group C","master's degree","standard","none","94","81","82"
"male","group B","some high school","standard","none","66","61","51"
"female","group D","high school","standard","none","67","80","79"
"male","group C","bachelor's degree","standard","completed","90","94","86"
"female","group B","bachelor's degree","free/reduced","none","38","57","51"
"female","group C","high school","free/reduced","none","65","76","68"
"female","group C","some college","standard","completed","89","97","97"
"female","group D","associate's degree","standard","none","58","75","73"
"female","group A","some high school","standard","none","47","56","56"
"female","group D","associate's degree","free/reduced","none","57","52","54"
"female","group B","high school","free/reduced","none","62","82","76"
"male","group C","high school","free/reduced","none","61","70","63"
"male","group E","associate's degree","standard","none","65","62","56"
"female","group C","high school","standard","completed","61","70","74"
"male","group C","high school","free/reduced","none","60","50","58"
"male","group C","associate's degree","free/reduced","completed","71","75","70"
"male","group C","bachelor's degree","standard","completed","60","50","58"
"male","group D","master's degree","free/reduced","completed","100","97","100"
"male","group E","some high school","standard","completed","84","80","77"
"male","group D","associate's degree","standard","none","72","72","70"
"female","group D","high school","free/reduced","none","41","55","56"
"male","group C","bachelor's degree","free/reduced","completed","67","75","71"
"female","group B","some high school","standard","none","36","50","39"
"female","group C","high school","standard","none","58","67","64"
"male","group D","some high school","standard","none","75","67","62"
"male","group E","some college","free/reduced","none","57","60","47"
"male","group C","high school","standard","completed","71","71","73"
"female","group D","associate's degree","standard","completed","54","71","74"
"female","group B","high school","standard","none","56","60","51"
"male","group C","some college","free/reduced","none","47","52","49"
"female","group C","some high school","standard","none","71","82","79"
"female","group D","associate's degree","standard","completed","63","68","73"
"male","group B","high school","free/reduced","none","49","46","43"
"male","group C","high school","standard","none","65","61","53"
"male","group B","master's degree","standard","completed","60","64","64"
"female","group C","high school","standard","completed","68","70","75"
"female","group D","high school","standard","none","62","75","75"
"male","group E","high school","standard","completed","95","95","91"
"female","group E","high school","standard","none","74","73","71"
"male","group E","bachelor's degree","standard","completed","97","88","90"
"male","group D","some college","standard","completed","99","99","96"
"male","group B","associate's degree","standard","none","45","36","38"
"male","group D","associate's degree","standard","none","72","60","70"
"female","group A","associate's degree","standard","completed","81","89","93"
"female","group E","bachelor's degree","free/reduced","none","92","94","97"
"female","group C","high school","free/reduced","completed","41","53","54"
"female","group E","some college","standard","none","95","100","100"
"female","group B","some college","free/reduced","none","39","58","52"
"female","group C","bachelor's degree","standard","none","52","52","47"
"female","group D","some college","standard","none","38","40","48"
"female","group D","some high school","standard","none","70","79","74"
"female","group D","some high school","standard","completed","33","49","58"
"female","group D","high school","standard","none","52","60","63"
"male","group D","some college","standard","none","76","78","73"
"female","group B","associate's degree","standard","completed","72","85","90"
"female","group A","high school","standard","none","69","70","69"
"male","group C","bachelor's degree","standard","none","66","65","64"
"female","group D","some high school","standard","none","56","62","59"
"female","group A","associate's degree","standard","completed","58","66","67"
"male","group C","high school","free/reduced","completed","43","47","45"
"female","group A","high school","free/reduced","none","59","69","64"
"male","group C","some college","standard","completed","91","82","83"
"female","group C","high school","free/reduced","completed","42","58","57"
"male","group D","bachelor's degree","standard","none","65","70","67"
"male","group B","some college","free/reduced","completed","76","69","75"
"female","group A","some high school","standard","none","62","78","73"
"male","group B","some college","standard","none","78","69","63"
"female","group C","high school","standard","none","86","92","90"
"male","group D","bachelor's degree","standard","none","86","76","78"
"male","group D","some college","free/reduced","completed","69","68","71"
"male","group C","some high school","standard","none","78","64","62"
"female","group C","high school","standard","none","66","74","71"
"female","group B","associate's degree","standard","completed","78","86","88"
"female","group C","high school","standard","none","64","66","65"
"female","group D","some high school","standard","none","35","40","41"
"female","group D","high school","free/reduced","none","49","65","63"
"male","group B","high school","free/reduced","none","69","64","60"
"female","group C","high school","standard","completed","87","100","95"
"male","group B","high school","free/reduced","none","65","74","71"
"female","group D","some college","standard","completed","70","78","89"
"male","group E","associate's degree","free/reduced","completed","61","58","63"
"female","group E","master's degree","standard","none","89","86","90"
"male","group C","associate's degree","standard","none","75","69","71"
"female","group B","some college","free/reduced","none","69","70","76"
"female","group B","associate's degree","free/reduced","none","50","46","52"
"female","group C","bachelor's degree","free/reduced","none","55","70","70"
"female","group C","master's degree","standard","none","74","78","76"
"female","group C","associate's degree","standard","completed","88","89","91"
"male","group D","high school","standard","none","76","78","74"
"female","group D","some high school","standard","none","72","93","80"
"male","group B","bachelor's degree","standard","none","53","55","58"
"female","group C","high school","free/reduced","none","62","67","64"
"female","group D","some high school","free/reduced","none","49","56","56"
"male","group C","some college","standard","completed","91","87","92"
"female","group E","some college","standard","completed","83","92","100"
"female","group C","bachelor's degree","standard","none","72","80","82"
"male","group C","associate's degree","standard","none","64","61","55"
"male","group D","some high school","standard","none","68","63","63"
"male","group B","bachelor's degree","standard","none","84","68","66"
"male","group A","some college","standard","completed","55","52","51"
"female","group C","some college","standard","completed","86","100","100"
"male","group B","some college","standard","completed","55","54","54"
"female","group D","associate's degree","standard","completed","78","90","88"
"male","group D","some college","standard","none","82","74","70"
"male","group E","high school","standard","completed","95","85","83"
"male","group E","some college","free/reduced","none","82","69","74"
"female","group D","associate's degree","standard","none","61","60","67"
"male","group B","some college","standard","none","62","64","60"
"male","group C","some college","free/reduced","none","64","63","54"
"female","group B","associate's degree","standard","completed","69","88","85"
"male","group C","bachelor's degree","free/reduced","none","67","68","58"
"male","group C","some high school","standard","none","63","58","55"
"female","group C","high school","free/reduced","completed","56","62","64"
"male","group B","some college","standard","completed","64","66","67"
"female","group C","high school","standard","none","56","66","57"
"male","group B","some high school","free/reduced","none","70","75","68"
"male","group C","associate's degree","standard","none","42","38","38"
"female","group E","some college","free/reduced","completed","91","95","100"
"male","group D","high school","standard","none","71","69","68"
"male","group A","associate's degree","standard","none","78","67","70"
"male","group A","associate's degree","free/reduced","completed","57","65","64"
"male","group A","some high school","standard","none","70","74","65"
"male","group C","high school","free/reduced","completed","49","57","55"
"female","group D","bachelor's degree","standard","completed","71","75","74"
"male","group E","some college","standard","none","67","62","58"
"male","group E","high school","standard","none","81","57","59"
"female","group C","associate's degree","free/reduced","none","55","69","71"
"female","group D","some high school","free/reduced","none","56","69","64"
"female","group D","high school","standard","none","73","72","66"
"female","group C","associate's degree","free/reduced","completed","33","45","46"
"male","group C","some college","standard","none","84","81","73"
"male","group B","master's degree","free/reduced","completed","59","59","61"
"female","group D","high school","free/reduced","none","38","51","46"
"female","group A","associate's degree","standard","none","63","81","72"
"female","group E","some high school","free/reduced","none","61","62","62"
"female","group C","master's degree","standard","completed","58","72","72"
"female","group D","some college","standard","none","60","64","65"
"female","group D","some high school","standard","none","67","71","75"
"male","group C","master's degree","standard","none","83","83","80"
"female","group C","some high school","standard","none","62","62","64"
"male","group B","some high school","free/reduced","none","74","77","68"
"female","group B","some college","free/reduced","none","70","88","82"
"male","group D","some college","standard","none","59","47","51"
"male","group C","some college","free/reduced","completed","62","65","58"
"female","group E","master's degree","standard","none","98","100","100"
"female","group E","some high school","free/reduced","completed","66","69","71"
"male","group B","high school","standard","none","56","57","46"
"female","group C","high school","free/reduced","none","37","56","50"
"male","group C","some high school","free/reduced","none","65","58","50"
"female","group D","master's degree","free/reduced","none","71","76","80"
"female","group C","bachelor's degree","standard","completed","75","78","77"
"female","group D","some college","free/reduced","completed","44","55","59"
"male","group C","associate's degree","standard","none","67","60","52"
"male","group C","high school","standard","none","60","59","53"
"female","group A","master's degree","standard","completed","57","86","87"
"male","group C","associate's degree","free/reduced","none","58","59","53"
"female","group C","some high school","free/reduced","none","53","58","60"
"male","group B","some high school","free/reduced","none","49","54","48"
"female","group C","master's degree","standard","none","71","74","74"
"male","group B","associate's degree","free/reduced","completed","57","58","56"
"male","group B","high school","standard","none","70","75","66"
"male","group D","high school","free/reduced","none","66","69","68"
"female","group C","some college","standard","none","85","91","87"
"female","group C","high school","standard","none","55","54","54"
"female","group B","associate's degree","free/reduced","completed","54","67","68"
"female","group E","high school","free/reduced","completed","77","80","76"
"female","group B","some college","standard","completed","66","76","86"
"female","group E","associate's degree","standard","none","60","66","65"
"male","group C","some high school","free/reduced","none","57","64","55"
"male","group C","high school","standard","none","76","71","69"
"male","group C","bachelor's degree","standard","completed","60","56","58"
"male","group D","high school","free/reduced","completed","68","62","66"
"male","group B","bachelor's degree","free/reduced","none","37","42","35"
"female","group C","bachelor's degree","standard","none","84","94","95"
"male","group D","some college","standard","none","84","76","79"
"female","group C","master's degree","free/reduced","completed","27","50","48"
"female","group D","high school","standard","none","46","51","56"
"male","group D","some high school","free/reduced","none","33","24","24"
"female","group D","some high school","standard","none","64","70","67"
"female","group C","bachelor's degree","standard","none","73","93","87"
"female","group C","associate's degree","standard","none","44","52","50"
"female","group C","some high school","standard","completed","75","78","81"
"female","group C","some college","free/reduced","none","41","62","59"
"female","group D","bachelor's degree","free/reduced","completed","71","94","98"
"male","group D","some high school","free/reduced","completed","58","51","54"
"female","group B","some college","free/reduced","none","64","70","75"
"male","group A","associate's degree","standard","completed","53","55","57"
"female","group C","high school","free/reduced","none","47","55","60"
"female","group C","some college","free/reduced","none","50","50","54"
"female","group B","some high school","standard","none","39","46","44"
"female","group B","some high school","free/reduced","none","51","55","47"
"female","group E","some high school","free/reduced","none","35","47","48"
"female","group C","associate's degree","free/reduced","none","56","59","56"
"female","group C","associate's degree","standard","none","70","87","86"
"male","group C","some high school","standard","none","69","61","58"
"female","group E","some college","standard","completed","100","99","100"
"female","group A","some high school","standard","none","54","66","63"
"male","group B","some college","standard","completed","90","86","80"
"female","group C","bachelor's degree","free/reduced","none","47","54","58"
"female","group E","some college","standard","none","66","73","67"
"female","group C","high school","standard","none","70","74","71"
"female","group C","some high school","standard","none","56","74","64"
"female","group D","bachelor's degree","standard","none","44","53","60"
"male","group B","some high school","standard","none","61","56","59"
"female","group B","some high school","standard","none","49","58","58"
"female","group A","some college","standard","completed","37","51","48"
"female","group D","some college","free/reduced","none","54","67","62"
"female","group D","some college","standard","none","55","55","65"
"male","group C","high school","standard","none","58","46","42"
"female","group E","some high school","standard","completed","64","74","77"
"male","group B","associate's degree","standard","completed","82","80","78"
"female","group C","some college","standard","none","78","89","87"
"female","group C","high school","standard","none","53","66","56"
"female","group E","some college","standard","none","79","84","84"
"female","group B","some high school","standard","completed","64","76","77"
"male","group E","high school","standard","completed","91","84","80"
"male","group B","some college","free/reduced","completed","72","69","70"
"female","group E","bachelor's degree","free/reduced","none","74","87","84"
"male","group E","bachelor's degree","free/reduced","completed","72","63","69"
"female","group D","associate's degree","free/reduced","none","50","59","57"
"male","group B","some high school","free/reduced","none","34","33","28"
"male","group C","some college","free/reduced","completed","77","73","73"
"male","group D","high school","free/reduced","none","52","55","42"
"female","group E","some high school","standard","completed","79","93","90"
"male","group D","some college","standard","completed","78","67","69"
"female","group C","some college","free/reduced","none","40","59","54"
"male","group D","associate's degree","standard","none","85","75","78"
"male","group E","associate's degree","standard","none","100","100","97"
"female","group C","some college","free/reduced","none","33","41","43"
"female","group D","some high school","standard","none","83","94","92"
"male","group D","high school","free/reduced","none","57","63","59"
"male","group E","high school","standard","none","86","73","74"
"male","group B","associate's degree","standard","none","59","52","47"
"male","group D","master's degree","standard","completed","93","93","95"
"male","group C","some high school","standard","none","59","57","55"
"female","group A","high school","standard","completed","70","82","77"
"female","group C","associate's degree","free/reduced","none","43","56","56"
"male","group C","bachelor's degree","standard","none","56","50","50"
"male","group D","some college","free/reduced","none","64","58","59"
"female","group A","some high school","free/reduced","completed","48","70","71"
"female","group B","some college","free/reduced","none","34","35","39"
"female","group D","associate's degree","standard","none","74","83","85"
"female","group E","associate's degree","free/reduced","none","66","85","83"
"female","group C","some high school","standard","completed","66","81","81"
"female","group C","some college","standard","completed","85","93","90"
"male","group A","associate's degree","free/reduced","none","57","46","46"
"male","group B","associate's degree","standard","none","83","80","70"
"female","group B","associate's degree","free/reduced","completed","66","81","80"
"male","group D","bachelor's degree","free/reduced","none","69","63","62"
"male","group B","high school","standard","completed","77","76","72"
"male","group D","bachelor's degree","free/reduced","completed","78","68","77"
"male","group E","associate's degree","standard","none","95","82","81"
"female","group D","some college","standard","none","84","93","87"
"male","group D","bachelor's degree","standard","none","78","69","69"
"male","group A","associate's degree","free/reduced","none","65","55","62"
"female","group C","associate's degree","free/reduced","completed","71","87","84"
"female","group D","high school","standard","none","69","72","69"
"male","group B","bachelor's degree","standard","none","56","67","60"
"male","group C","high school","standard","none","52","41","42"
"male","group E","some high school","free/reduced","none","60","59","55"
"female","group C","associate's degree","standard","none","72","80","82"
"female","group D","some high school","free/reduced","none","73","84","83"
"female","group C","some high school","standard","completed","89","91","100"
"female","group B","master's degree","free/reduced","completed","57","75","84"
"male","group B","some high school","free/reduced","none","59","55","51"
"female","group C","some college","standard","none","57","73","72"
"male","group E","some college","standard","none","63","50","48"
"male","group D","some high school","standard","completed","92","75","82"
"female","group C","some college","free/reduced","none","59","69","63"
"female","group D","bachelor's degree","free/reduced","completed","34","57","58"
"male","group B","high school","standard","completed","70","60","65"
"female","group C","some college","standard","none","53","61","66"
"female","group E","bachelor's degree","standard","none","88","99","93"
"male","group E","some college","standard","none","99","87","76"
