"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group D","some college","standard","none","92","77","77"
"male","group C","high school","standard","none","63","65","64"
"female","group C","associate's degree","free/reduced","none","69","80","76"
"female","group D","some college","standard","none","65","65","69"
"male","group B","some high school","free/reduced","none","62","68","61"
"male","group D","associate's degree","standard","none","49","35","35"
"male","group C","some college","standard","completed","59","57","56"
"male","group C","some high school","free/reduced","completed","51","49","50"
"female","group C","some college","standard","none","72","75","77"
"female","group B","some high school","standard","completed","74","80","83"
"male","group D","some high school","standard","none","51","40","44"
"male","group E","high school","standard","none","65","63","54"
"female","group B","associate's degree","free/reduced","completed","60","77","77"
"male","group D","associate's degree","free/reduced","none","65","64","55"
"male","group B","associate's degree","free/reduced","none","57","67","53"
"female","group B","some high school","free/reduced","none","60","74","68"
"male","group B","high school","free/reduced","completed","66","74","72"
"male","group D","bachelor's degree","free/reduced","none","46","52","54"
"female","group E","high school","standard","none","99","93","90"
"male","group D","some college","standard","completed","82","69","72"
"female","group B","some high school","standard","none","44","48","50"
"male","group D","some college","standard","completed","82","77","73"
"female","group C","some college","standard","completed","70","83","88"
"male","group D","high school","standard","none","41","34","34"
"female","group C","associate's degree","free/reduced","none","46","71","68"
"male","group B","associate's degree","standard","none","82","67","67"
"female","group A","associate's degree","standard","completed","75","81","81"
"female","group D","some college","standard","completed","81","89","94"
"female","group B","bachelor's degree","free/reduced","completed","79","97","93"
"female","group C","some high school","standard","none","67","72","67"
"male","group D","high school","free/reduced","none","64","55","55"
"female","group E","some college","standard","none","75","84","72"
"male","group B","master's degree","free/reduced","none","75","66","67"
"female","group E","high school","standard","none","72","71","72"
"female","group B","high school","free/reduced","completed","45","61","59"
"female","group A","associate's degree","standard","none","72","83","80"
"male","group A","some high school","free/reduced","none","50","47","38"
"female","group C","some college","free/reduced","completed","72","80","81"
"female","group D","high school","standard","none","56","63","56"
"female","group E","associate's degree","free/reduced","none","59","60","53"
"male","group D","some college","standard","none","70","68","58"
"female","group B","some high school","free/reduced","completed","61","76","71"
"male","group B","high school","free/reduced","none","79","73","64"
"female","group A","associate's degree","standard","completed","85","96","97"
"male","group D","associate's degree","standard","none","58","55","55"
"female","group C","some high school","standard","none","69","69","64"
"male","group E","some college","standard","none","100","82","75"
"male","group C","associate's degree","standard","none","74","58","53"
"female","group D","associate's degree","standard","none","63","83","75"
"male","group C","associate's degree","standard","none","69","64","60"
"male","group E","some high school","standard","none","84","66","68"
"male","group D","some high school","standard","none","57","60","49"
"female","group E","bachelor's degree","standard","completed","82","91","92"
"male","group C","some high school","free/reduced","completed","44","62","56"
"male","group B","bachelor's degree","standard","none","86","81","83"
"male","group E","associate's degree","standard","none","64","57","54"
"female","group B","associate's degree","standard","none","77","78","79"
"male","group C","associate's degree","free/reduced","none","72","70","66"
"male","group B","some college","standard","none","80","74","65"
"female","group C","associate's degree","free/reduced","none","46","70","63"
"male","group D","bachelor's degree","standard","none","87","77","81"
"female","group C","bachelor's degree","free/reduced","completed","70","77","84"
"male","group E","high school","standard","completed","64","68","66"
"female","group C","high school","free/reduced","completed","28","41","38"
"male","group E","associate's degree","standard","none","97","83","83"
"female","group E","bachelor's degree","free/reduced","completed","84","80","78"
"female","group C","bachelor's degree","standard","none","90","96","100"
"male","group B","bachelor's degree","standard","none","93","93","86"
"male","group C","some high school","free/reduced","completed","60","64","59"
"female","group C","some high school","standard","none","46","59","50"
"female","group D","some college","standard","completed","63","76","71"
"female","group C","associate's degree","standard","none","50","61","54"
"male","group D","high school","standard","none","79","78","74"
"male","group E","master's degree","standard","none","86","82","71"
"female","group E","high school","free/reduced","none","55","66","65"
"female","group C","associate's degree","standard","none","56","60","58"
"male","group D","high school","standard","completed","84","73","72"
"male","group B","some high school","standard","none","80","84","81"
"male","group C","high school","standard","none","76","65","61"
"male","group D","some college","free/reduced","completed","66","67","60"
"female","group D","associate's degree","standard","none","67","75","76"
"male","group D","some high school","standard","none","79","75","70"
"female","group B","associate's degree","free/reduced","completed","86","92","95"
"female","group B","some college","standard","none","50","70","64"
"male","group C","master's degree","standard","completed","85","92","91"
"male","group E","some high school","standard","completed","57","47","45"
"male","group C","some high school","free/reduced","none","57","56","51"
"male","group B","high school","standard","none","37","31","30"
"female","group D","some college","standard","completed","78","94","100"
"female","group B","some high school","standard","none","80","88","85"
"male","group E","high school","standard","completed","68","63","61"
"female","group C","some college","standard","none","87","84","89"
"male","group B","some college","standard","none","74","70","68"
"female","group B","associate's degree","standard","completed","58","68","66"
"male","group C","associate's degree","free/reduced","none","58","61","52"
"male","group C","some high school","standard","none","54","49","43"
"female","group C","associate's degree","standard","none","77","86","92"
"male","group D","associate's degree","standard","completed","83","84","82"
"female","group B","high school","standard","completed","52","64","63"
"female","group D","high school","free/reduced","none","48","65","68"
"female","group D","associate's degree","free/reduced","none","59","76","70"
"female","group B","high school","standard","completed","79","90","83"
"male","group B","high school","standard","none","67","59","54"
"male","group A","some college","standard","none","67","58","51"
"male","group D","bachelor's degree","free/reduced","none","57","51","55"
"female","group E","associate's degree","standard","completed","78","85","94"
"male","group E","master's degree","free/reduced","none","96","93","88"
"female","group D","some high school","standard","completed","77","85","89"
"female","group D","some college","standard","none","62","78","78"
"male","group D","high school","standard","none","72","80","72"
"male","group D","bachelor's degree","free/reduced","completed","84","76","87"
"female","group C","some high school","standard","completed","74","88","86"
"male","group B","some college","free/reduced","none","44","40","34"
"female","group C","some high school","standard","none","49","62","63"
"female","group E","some college","standard","completed","98","92","100"
"male","group E","some high school","standard","completed","73","78","65"
"male","group D","high school","standard","none","66","69","64"
"female","group B","associate's degree","standard","completed","91","98","97"
"female","group B","some college","free/reduced","completed","50","58","63"
"female","group C","associate's degree","free/reduced","completed","56","75","74"
"male","group D","some college","standard","none","91","86","89"
"female","group E","associate's degree","standard","completed","85","83","85"
"female","group E","bachelor's degree","standard","none","84","83","81"
"male","group B","high school","standard","completed","89","88","73"
"male","group E","associate's degree","standard","none","100","92","86"
"male","group C","bachelor's degree","free/reduced","none","71","61","57"
"female","group B","some high school","standard","none","64","75","71"
"female","group C","some college","free/reduced","none","41","50","45"
"male","group C","high school","standard","none","64","60","51"
"male","group D","bachelor's degree","standard","none","90","88","88"
"male","group B","master's degree","standard","none","74","69","69"
"male","group B","bachelor's degree","free/reduced","none","36","48","36"
"male","group A","associate's degree","free/reduced","none","64","68","60"
"female","group A","some college","free/reduced","completed","36","52","51"
"female","group C","some high school","standard","none","80","87","83"
"male","group C","high school","standard","none","92","85","86"
"male","group A","associate's degree","standard","none","87","77","72"
"female","group C","some high school","free/reduced","completed","51","68","62"
"female","group D","associate's degree","standard","none","58","51","53"
"male","group C","some college","standard","none","75","81","74"
"male","group D","high school","standard","none","71","74","69"
"female","group C","bachelor's degree","standard","none","52","66","67"
"female","group C","associate's degree","standard","none","68","64","65"
"male","group C","some college","standard","completed","70","78","77"
"female","group C","associate's degree","free/reduced","completed","64","76","75"
"female","group C","some high school","standard","none","70","75","77"
"male","group C","high school","standard","completed","89","77","82"
"female","group B","some high school","standard","completed","43","53","57"
"female","group E","some college","free/reduced","none","80","84","83"
"female","group A","some high school","free/reduced","completed","59","59","64"
"male","group C","some high school","free/reduced","none","29","18","19"
"male","group B","high school","standard","none","78","91","82"
"female","group D","high school","standard","none","51","66","62"
"female","group C","master's degree","standard","completed","79","99","100"
"male","group B","some high school","free/reduced","completed","59","66","65"
"male","group C","some college","standard","none","55","55","46"
"female","group C","associate's degree","standard","none","67","78","65"
"male","group C","bachelor's degree","free/reduced","completed","71","81","75"
"male","group B","some college","standard","completed","84","80","85"
"male","group B","some high school","standard","none","75","62","65"
"male","group B","associate's degree","standard","none","77","67","69"
"male","group B","associate's degree","standard","none","78","72","62"
"male","group E","master's degree","free/reduced","completed","77","73","79"
"female","group E","high school","standard","none","67","78","73"
"female","group C","associate's degree","standard","none","70","82","73"
"female","group C","some college","free/reduced","completed","46","67","60"
"male","group B","some college","free/reduced","none","53","42","39"
"male","group D","high school","free/reduced","none","58","50","47"
"female","group D","associate's degree","standard","none","80","80","77"
"female","group D","bachelor's degree","standard","completed","76","78","86"
"female","group D","associate's degree","standard","completed","80","89","95"
"male","group B","some college","standard","none","59","53","48"
"male","group C","some high school","standard","none","65","65","58"
"female","group E","associate's degree","standard","none","73","82","74"
"female","group D","some high school","free/reduced","completed","49","65","65"
"male","group D","high school","standard","none","100","80","82"
"female","group A","high school","standard","none","56","57","56"
"female","group D","associate's degree","free/reduced","none","69","74","73"
"female","group B","some college","standard","none","67","81","79"
"male","group C","some college","free/reduced","none","44","45","44"
"female","group D","high school","standard","completed","75","74","79"
"male","group E","bachelor's degree","free/reduced","none","71","74","67"
"female","group A","associate's degree","free/reduced","none","46","52","46"
"male","group C","master's degree","standard","none","74","70","64"
"female","group D","some college","standard","completed","72","67","71"
"male","group E","high school","standard","completed","68","67","67"
"female","group C","some college","free/reduced","none","45","57","58"
"male","group C","some college","free/reduced","completed","63","59","70"
"male","group B","high school","free/reduced","none","57","50","50"
"female","group E","some high school","free/reduced","none","65","81","79"
"male","group D","high school","standard","completed","63","67","69"
"male","group B","high school","free/reduced","none","46","51","51"
"male","group D","some high school","standard","none","55","54","52"
"male","group C","some high school","standard","none","59","60","52"
"female","group D","master's degree","standard","none","67","82","78"
"female","group C","high school","free/reduced","completed","51","65","64"
"female","group B","master's degree","free/reduced","completed","49","56","68"
"female","group E","high school","free/reduced","completed","66","77","79"
"male","group B","associate's degree","free/reduced","completed","82","82","87"
"male","group A","some high school","standard","none","66","70","63"
"male","group E","high school","standard","completed","100","93","90"
"female","group A","high school","free/reduced","none","44","67","64"
"male","group B","high school","standard","none","52","49","39"
"female","group C","some high school","standard","none","49","66","62"
"male","group D","some college","free/reduced","none","79","74","74"
"male","group D","some college","standard","none","77","65","69"
"male","group D","high school","standard","completed","79","70","75"
"female","group E","some high school","standard","none","69","70","63"
"male","group C","bachelor's degree","free/reduced","none","75","83","80"
"male","group D","associate's degree","standard","none","74","72","67"
"female","group D","high school","standard","completed","48","59","59"
"female","group C","high school","standard","none","79","78","81"
"male","group E","some college","standard","none","69","62","60"
"female","group A","associate's degree","standard","completed","83","100","100"
"male","group D","some high school","standard","none","50","43","42"
"male","group B","some high school","standard","none","75","63","60"
"female","group D","high school","standard","completed","54","66","75"
"male","group E","master's degree","standard","none","75","59","65"
"female","group E","some high school","standard","completed","77","91","88"
"female","group C","some college","free/reduced","none","15","40","34"
"male","group B","some high school","standard","completed","82","81","71"
"male","group B","associate's degree","standard","none","65","75","68"
"female","group C","high school","standard","none","55","64","58"
"female","group D","bachelor's degree","standard","none","76","81","79"
"male","group C","some college","free/reduced","none","64","70","69"
"male","group A","bachelor's degree","standard","completed","78","75","71"
"female","group B","bachelor's degree","free/reduced","completed","68","67","75"
"male","group D","bachelor's degree","free/reduced","none","46","56","45"
"female","group D","some college","standard","none","52","61","61"
"female","group C","associate's degree","standard","completed","76","87","88"
"male","group E","some high school","free/reduced","none","80","69","65"
"male","group D","some high school","free/reduced","none","31","40","35"
"female","group B","some college","free/reduced","none","40","60","60"
"male","group C","some high school","standard","none","81","86","79"
"male","group D","some high school","free/reduced","completed","82","78","80"
"male","group D","high school","free/reduced","completed","71","76","72"
"male","group C","some high school","standard","none","69","67","63"
"male","group D","associate's degree","standard","completed","83","74","75"
"female","group D","associate's degree","standard","none","81","90","92"
"male","group A","some college","standard","none","74","70","67"
"male","group D","high school","standard","completed","62","65","73"
"male","group E","bachelor's degree","free/reduced","completed","46","51","50"
"female","group B","some high school","free/reduced","completed","54","63","65"
"male","group D","bachelor's degree","standard","completed","79","85","77"
"female","group B","high school","free/reduced","none","54","63","59"
"female","group E","associate's degree","standard","none","94","100","98"
"male","group C","bachelor's degree","standard","none","85","78","76"
"male","group B","some college","standard","none","83","81","71"
"female","group E","associate's degree","free/reduced","none","59","76","76"
"female","group C","associate's degree","free/reduced","none","39","48","49"
"female","group C","some high school","standard","none","55","73","66"
"female","group C","some college","standard","none","47","60","56"
"male","group C","some high school","free/reduced","none","43","41","43"
"male","group C","some high school","standard","none","52","60","49"
"male","group C","associate's degree","standard","none","73","75","65"
"female","group E","some college","standard","none","65","79","74"
"female","group B","some college","standard","none","65","65","68"
"female","group A","some college","standard","completed","81","87","91"
"female","group B","high school","standard","none","60","88","77"
"male","group C","some high school","free/reduced","none","59","66","60"
"male","group D","bachelor's degree","standard","completed","89","78","83"
"female","group C","some college","standard","completed","88","100","100"
"female","group B","high school","standard","none","67","83","73"
"male","group B","associate's degree","standard","completed","86","86","86"
"female","group C","high school","standard","none","74","81","76"
"male","group D","bachelor's degree","free/reduced","completed","78","76","72"
"male","group B","some high school","standard","none","84","89","79"
"male","group E","some high school","standard","none","100","87","83"
"female","group B","master's degree","free/reduced","completed","66","87","85"
"male","group B","associate's degree","free/reduced","completed","50","55","57"
"female","group E","some high school","standard","none","67","62","70"
"male","group B","associate's degree","free/reduced","none","59","64","59"
"male","group D","some college","standard","completed","82","87","84"
"female","group E","some college","free/reduced","completed","67","67","66"
"male","group C","some high school","standard","none","86","83","79"
"male","group B","bachelor's degree","standard","completed","81","73","81"
"female","group C","some high school","standard","completed","64","81","80"
"female","group C","some high school","free/reduced","none","56","66","60"
"male","group B","associate's degree","free/reduced","none","58","63","53"
"female","group C","associate's degree","standard","none","71","73","70"
"female","group C","some high school","standard","none","64","71","66"
"female","group B","high school","standard","completed","60","67","74"
"male","group D","some college","standard","completed","74","66","69"
"male","group C","some high school","standard","none","70","68","65"
"female","group D","some college","standard","completed","84","96","97"
"female","group C","some college","free/reduced","none","52","63","58"
"female","group C","associate's degree","free/reduced","none","39","54","50"
"male","group B","master's degree","standard","none","86","79","75"
"male","group A","some high school","standard","none","67","63","62"
"female","group D","associate's degree","standard","completed","75","72","79"
"male","group C","some college","standard","completed","76","72","64"
"female","group C","bachelor's degree","free/reduced","none","56","77","73"
"female","group E","master's degree","standard","none","100","100","100"
"female","group C","some college","standard","completed","57","69","66"
"female","group D","associate's degree","standard","none","67","82","78"
"female","group C","high school","free/reduced","completed","46","62","63"
"female","group D","associate's degree","standard","none","77","76","77"
"female","group B","some high school","free/reduced","completed","44","59","55"
"female","group B","some college","standard","completed","80","83","88"
"female","group E","some high school","free/reduced","none","69","78","68"
"male","group C","some high school","standard","none","74","76","67"
"male","group C","bachelor's degree","standard","completed","95","78","82"
"female","group C","high school","free/reduced","completed","52","64","63"
"female","group B","high school","standard","none","50","66","61"
"female","group A","master's degree","standard","completed","74","77","73"
"male","group D","some college","standard","completed","64","57","52"
"female","group D","master's degree","standard","none","71","69","68"
"male","group E","some high school","free/reduced","completed","72","73","70"
"male","group B","high school","free/reduced","none","54","50","42"
"female","group C","some high school","free/reduced","none","49","54","56"
"male","group A","some high school","free/reduced","completed","71","60","66"
"female","group E","bachelor's degree","standard","none","92","83","80"
"male","group C","some high school","standard","completed","70","70","68"
"male","group C","associate's degree","free/reduced","completed","71","82","72"
"male","group B","bachelor's degree","standard","completed","79","70","73"
"male","group D","high school","standard","none","90","82","80"
"male","group B","high school","standard","completed","72","70","71"
"male","group D","some college","standard","none","100","89","85"
"male","group C","associate's degree","standard","none","70","65","56"
"female","group C","bachelor's degree","free/reduced","completed","54","70","64"
"male","group C","associate's degree","free/reduced","completed","76","73","68"
"male","group C","high school","standard","none","71","72","67"
"female","group B","some high school","standard","none","72","68","68"
"male","group E","some high school","standard","none","99","87","76"
"female","group C","high school","free/reduced","none","70","82","79"
"female","group E","some high school","standard","completed","89","100","96"
"male","group E","some high school","standard","none","87","75","73"
"female","group D","high school","standard","completed","54","61","68"
"male","group C","some high school","standard","completed","65","62","56"
"female","group D","high school","free/reduced","completed","43","55","57"
"female","group C","some college","standard","completed","69","83","78"
"male","group D","some college","standard","none","73","73","63"
"female","group D","high school","free/reduced","none","71","91","88"
"male","group C","some high school","standard","completed","66","60","65"
"male","group B","associate's degree","standard","none","72","66","63"
"male","group C","associate's degree","free/reduced","completed","44","60","57"
"female","group D","high school","standard","none","55","53","62"
"female","group A","high school","standard","none","61","62","58"
"male","group D","bachelor's degree","standard","none","64","57","58"
"female","group C","high school","standard","none","80","89","89"
"male","group E","high school","free/reduced","completed","78","70","70"
"male","group C","some college","standard","none","53","46","41"
"female","group C","some college","free/reduced","none","74","83","81"
"female","group B","associate's degree","free/reduced","none","40","53","49"
"female","group E","high school","free/reduced","none","52","65","62"
"female","group B","some high school","standard","none","56","68","65"
"female","group C","some high school","standard","none","55","78","78"
"female","group D","some high school","standard","none","46","55","58"
"female","group A","some high school","standard","none","61","63","63"
"male","group E","some college","standard","completed","76","65","70"
"male","group A","associate's degree","standard","none","63","67","49"
"male","group A","some college","free/reduced","completed","32","31","30"
"female","group B","some college","standard","none","82","88","87"
"male","group E","high school","standard","none","66","53","48"
"male","group D","bachelor's degree","standard","none","80","73","68"
"female","group A","associate's degree","standard","none","77","91","82"
"female","group A","some high school","standard","completed","68","75","71"
"female","group B","high school","standard","completed","63","71","75"
"female","group C","some college","free/reduced","completed","86","90","91"
"male","group C","some college","free/reduced","none","40","39","37"
"female","group D","associate's degree","standard","none","70","77","74"
"male","group B","associate's degree","standard","none","87","85","83"
"male","group D","some high school","free/reduced","none","53","55","49"
"male","group B","master's degree","standard","none","83","91","87"
"male","group C","high school","standard","none","64","67","57"
"male","group B","some high school","free/reduced","none","70","68","69"
"female","group C","high school","free/reduced","none","50","67","63"
"female","group A","master's degree","standard","none","88","94","95"
"male","group B","bachelor's degree","free/reduced","completed","68","62","64"
"male","group C","some college","free/reduced","completed","52","60","57"
"female","group B","some high school","standard","none","53","62","57"
"male","group C","some high school","standard","completed","80","74","73"
"male","group E","some college","free/reduced","none","68","63","59"
"male","group C","some college","free/reduced","none","63","65","55"
"male","group E","some high school","standard","none","79","68","71"
"male","group C","some high school","free/reduced","none","74","63","61"
"female","group C","some high school","standard","none","57","74","73"
"female","group D","associate's degree","standard","completed","89","93","100"
"female","group B","some college","free/reduced","none","72","82","77"
"female","group C","some high school","standard","none","76","84","84"
"female","group C","high school","free/reduced","none","23","35","32"
"male","group B","some high school","free/reduced","none","53","64","53"
"female","group B","some college","standard","completed","52","65","67"
"female","group D","bachelor's degree","free/reduced","completed","85","97","99"
"male","group C","bachelor's degree","free/reduced","completed","87","89","89"
"male","group D","master's degree","standard","none","80","73","81"
"female","group C","some college","free/reduced","none","55","66","66"
"female","group C","some high school","standard","none","56","58","55"
"male","group D","bachelor's degree","free/reduced","completed","53","68","66"
"male","group C","some college","standard","none","62","64","56"
"female","group C","master's degree","standard","none","96","100","100"
"male","group C","high school","standard","none","71","71","65"
"female","group E","bachelor's degree","free/reduced","completed","79","89","92"
"female","group C","some college","standard","none","83","96","90"
"female","group B","high school","standard","none","60","81","71"
"male","group E","associate's degree","free/reduced","none","84","82","75"
"male","group C","some college","standard","none","64","62","59"
"female","group C","some high school","standard","none","88","90","92"
"male","group E","some college","standard","none","69","55","59"
"female","group C","associate's degree","standard","completed","68","81","84"
"male","group E","associate's degree","standard","none","83","63","61"
"female","group C","high school","standard","none","63","76","69"
"female","group C","some college","standard","none","74","87","78"
"male","group C","high school","free/reduced","none","23","32","25"
"female","group C","high school","standard","completed","77","92","95"
"female","group E","some college","standard","none","77","66","70"
"female","group E","high school","free/reduced","completed","73","77","74"
"female","group D","high school","standard","completed","62","71","77"
"male","group C","some college","standard","none","71","60","66"
"female","group D","associate's degree","free/reduced","none","36","56","52"
"female","group E","some high school","free/reduced","none","49","68","63"
"female","group C","some college","free/reduced","none","61","70","68"
"male","group E","bachelor's degree","free/reduced","none","75","70","68"
"male","group D","some high school","standard","none","95","83","81"
"male","group D","high school","standard","none","80","78","70"
"male","group D","bachelor's degree","free/reduced","none","78","80","83"
"female","group B","some college","standard","completed","75","90","87"
"male","group D","bachelor's degree","standard","none","72","63","67"
"female","group D","some high school","standard","none","69","74","81"
"male","group C","associate's degree","standard","none","77","68","64"
"female","group D","some college","free/reduced","none","37","47","49"
"female","group C","associate's degree","standard","completed","71","80","80"
"male","group C","some high school","free/reduced","none","65","67","62"
