"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group C","bachelor's degree","standard","completed","86","90","95"
"female","group D","some college","standard","none","93","93","95"
"female","group C","high school","free/reduced","none","50","60","58"
"male","group E","associate's degree","free/reduced","none","80","67","70"
"male","group D","some college","standard","none","71","62","63"
"male","group D","master's degree","standard","completed","100","96","96"
"male","group C","some college","free/reduced","completed","59","55","57"
"female","group D","high school","free/reduced","none","47","55","55"
"male","group D","some high school","free/reduced","none","49","49","43"
"female","group C","high school","standard","none","52","64","62"
"female","group C","associate's degree","standard","completed","77","83","84"
"male","group A","some high school","standard","completed","42","39","41"
"female","group D","some college","standard","none","61","62","69"
"female","group E","master's degree","standard","none","71","68","72"
"female","group D","some high school","free/reduced","completed","20","35","37"
"male","group D","some high school","standard","completed","66","73","72"
"female","group B","high school","standard","completed","79","95","92"
"male","group B","master's degree","free/reduced","none","59","56","51"
"female","group E","some high school","standard","none","94","93","93"
"male","group E","some high school","standard","none","94","83","84"
"male","group E","some college","free/reduced","completed","91","92","92"
"female","group A","some high school","standard","none","53","68","70"
"male","group E","some college","standard","completed","76","63","65"
"female","group D","master's degree","standard","none","75","89","87"
"female","group D","associate's degree","standard","none","71","82","81"
"female","group D","associate's degree","standard","none","91","100","98"
"male","group D","associate's degree","standard","none","54","45","47"
"male","group C","some college","standard","none","50","44","45"
"male","group B","some college","free/reduced","completed","58","66","60"
"female","group E","some college","standard","none","85","79","87"
"female","group B","high school","standard","completed","87","93","99"
"male","group E","associate's degree","standard","none","92","89","77"
"female","group B","some college","standard","none","78","79","77"
"female","group D","some high school","standard","completed","72","78","77"
"male","group B","some high school","free/reduced","none","69","73","66"
"female","group D","associate's degree","standard","none","79","76","84"
"male","group A","master's degree","standard","completed","51","61","60"
"female","group E","bachelor's degree","standard","none","90","82","86"
"female","group A","master's degree","standard","none","58","67","74"
"female","group B","bachelor's degree","standard","none","67","66","69"
"female","group D","associate's degree","standard","none","62","76","77"
"female","group D","some college","standard","none","74","75","76"
"female","group D","bachelor's degree","standard","none","88","100","97"
"female","group D","bachelor's degree","free/reduced","none","58","68","72"
"female","group D","bachelor's degree","standard","completed","95","100","100"
"male","group B","some high school","standard","completed","91","87","89"
"male","group B","some college","standard","none","58","57","48"
"female","group D","high school","standard","none","76","75","78"
"female","group C","associate's degree","standard","none","57","73","70"
"female","group E","some high school","free/reduced","completed","77","93","89"
"female","group D","some college","standard","none","72","74","80"
"male","group D","associate's degree","standard","none","97","93","92"
"male","group A","high school","standard","none","74","70","62"
"male","group E","some high school","free/reduced","none","62","53","47"
"female","group D","associate's degree","standard","none","85","88","96"
"male","group B","high school","standard","none","60","51","46"
"female","group D","some college","standard","none","68","74","78"
"male","group C","high school","free/reduced","none","67","71","67"
"male","group B","bachelor's degree","standard","none","76","66","65"
"male","group C","some high school","standard","none","60","53","45"
"male","group D","high school","standard","none","70","64","59"
"female","group C","high school","standard","completed","52","65","67"
"female","group C","some college","free/reduced","none","39","54","52"
"female","group E","high school","standard","none","62","70","69"
"male","group E","high school","standard","none","63","52","54"
"male","group B","associate's degree","free/reduced","none","62","63","65"
"male","group B","high school","standard","none","69","80","67"
"male","group C","some college","standard","none","69","71","65"
"male","group C","associate's degree","free/reduced","none","74","79","70"
"male","group E","high school","standard","none","85","80","73"
"male","group C","associate's degree","standard","none","55","67","57"
"male","group E","some college","free/reduced","none","87","80","75"
"male","group E","high school","standard","none","65","54","50"
"female","group E","some high school","free/reduced","none","83","89","85"
"female","group D","some college","free/reduced","none","58","71","65"
"male","group B","bachelor's degree","free/reduced","none","83","81","74"
"male","group D","some high school","free/reduced","completed","48","58","51"
"female","group B","bachelor's degree","free/reduced","none","73","78","78"
"male","group C","high school","free/reduced","completed","79","71","73"
"female","group C","some college","free/reduced","none","38","60","64"
"female","group D","some college","free/reduced","none","44","48","50"
"male","group C","associate's degree","free/reduced","none","61","59","58"
"female","group C","bachelor's degree","free/reduced","none","52","63","58"
"female","group C","high school","free/reduced","completed","36","37","39"
"male","group C","master's degree","free/reduced","none","80","67","68"
"male","group E","high school","free/reduced","completed","55","52","50"
"female","group B","high school","standard","none","56","54","54"
"female","group D","high school","free/reduced","none","59","78","77"
"male","group C","some college","free/reduced","none","68","73","64"
"female","group D","some college","standard","none","54","61","59"
"male","group D","some high school","free/reduced","none","40","41","40"
"male","group B","associate's degree","standard","none","69","60","58"
"female","group D","associate's degree","free/reduced","none","57","61","62"
"male","group C","some college","standard","none","68","64","61"
"male","group D","some college","standard","none","70","52","55"
"female","group D","bachelor's degree","standard","none","50","64","66"
"female","group B","high school","standard","completed","71","81","90"
"male","group B","master's degree","standard","completed","76","67","66"
"male","group D","some high school","standard","none","69","60","55"
"male","group D","high school","standard","none","84","80","73"
"female","group D","some high school","free/reduced","none","59","71","64"
"male","group B","associate's degree","free/reduced","completed","50","54","55"
"female","group D","associate's degree","free/reduced","none","51","58","58"
"male","group E","master's degree","standard","completed","94","82","92"
"female","group B","bachelor's degree","standard","completed","76","81","88"
"female","group A","bachelor's degree","standard","none","54","64","62"
"female","group C","some college","standard","none","82","83","85"
"male","group E","high school","free/reduced","none","60","60","50"
"female","group C","associate's degree","standard","completed","77","98","98"
"male","group A","high school","free/reduced","none","50","53","44"
"female","group C","some high school","standard","completed","57","66","61"
"male","group E","bachelor's degree","free/reduced","none","72","75","67"
"male","group E","some college","free/reduced","none","68","56","50"
"male","group C","bachelor's degree","standard","completed","100","95","100"
"male","group B","high school","free/reduced","completed","72","63","70"
"male","group B","bachelor's degree","standard","completed","89","81","89"
"female","group B","some college","standard","none","52","59","57"
"female","group D","associate's degree","standard","completed","92","99","100"
"female","group D","some high school","standard","none","56","67","69"
"male","group C","some high school","standard","completed","91","79","84"
"female","group A","high school","standard","completed","63","80","77"
"male","group D","some high school","standard","none","59","52","51"
"female","group C","high school","free/reduced","none","48","55","57"
"male","group C","some college","standard","completed","50","52","48"
"male","group D","associate's degree","standard","none","91","85","83"
"male","group D","associate's degree","free/reduced","none","61","71","69"
"female","group E","associate's degree","standard","completed","81","95","95"
"male","group D","some college","standard","completed","78","81","80"
"female","group C","some college","free/reduced","completed","33","48","49"
"male","group C","bachelor's degree","standard","none","68","63","54"
"male","group B","some college","standard","completed","65","61","65"
"male","group A","some high school","standard","none","61","63","53"
"male","group D","some college","standard","none","54","47","47"
"female","group D","some high school","standard","completed","73","90","90"
"female","group C","bachelor's degree","free/reduced","none","80","90","88"
"female","group D","bachelor's degree","free/reduced","completed","73","83","92"
"female","group D","associate's degree","free/reduced","none","80","72","81"
"female","group B","some high school","free/reduced","none","31","48","51"
"female","group E","master's degree","standard","none","100","100","100"
"male","group D","some college","standard","none","46","31","35"
"male","group B","some college","free/reduced","none","67","68","66"
"male","group C","high school","standard","completed","73","75","70"
"male","group C","associate's degree","free/reduced","none","55","44","46"
"female","group C","high school","free/reduced","completed","62","74","75"
"male","group C","associate's degree","standard","none","76","70","66"
"female","group D","high school","free/reduced","completed","67","87","89"
"female","group B","high school","standard","none","51","53","52"
"female","group C","high school","standard","none","65","74","66"
"female","group D","some college","free/reduced","none","45","57","53"
"male","group C","high school","standard","none","70","71","64"
"male","group E","some college","standard","completed","84","75","71"
"male","group E","master's degree","standard","none","68","51","57"
"male","group D","some college","standard","none","79","75","68"
"male","group D","high school","standard","none","61","51","54"
"female","group A","master's degree","standard","none","61","65","69"
"male","group C","bachelor's degree","standard","completed","82","76","80"
"female","group C","master's degree","free/reduced","none","48","63","63"
"male","group C","high school","standard","completed","57","52","49"
"female","group C","bachelor's degree","standard","none","36","42","45"
"male","group B","some college","free/reduced","completed","60","58","58"
"female","group C","some high school","free/reduced","none","61","83","72"
"female","group C","master's degree","free/reduced","completed","81","95","96"
"male","group C","some college","standard","none","66","58","61"
"male","group A","some high school","standard","none","51","39","33"
"female","group D","associate's degree","standard","none","56","61","54"
"male","group B","associate's degree","standard","none","57","50","51"
"female","group A","high school","standard","none","88","95","90"
"female","group B","some high school","standard","none","72","82","81"
"female","group C","some high school","standard","none","68","78","75"
"male","group A","bachelor's degree","free/reduced","none","57","60","58"
"female","group C","associate's degree","standard","completed","57","75","78"
"male","group C","bachelor's degree","standard","none","75","74","76"
"female","group C","high school","standard","none","73","84","77"
"male","group B","some high school","standard","none","62","66","57"
"male","group D","bachelor's degree","standard","none","69","63","63"
"female","group C","some high school","standard","completed","49","67","59"
"male","group B","associate's degree","free/reduced","completed","47","45","53"
"male","group E","associate's degree","free/reduced","completed","62","59","62"
"female","group C","some college","free/reduced","none","64","70","66"
"female","group E","master's degree","standard","none","84","93","93"
"male","group D","master's degree","standard","none","68","73","64"
"male","group C","associate's degree","free/reduced","none","57","58","49"
"male","group B","high school","standard","completed","66","64","63"
"female","group D","high school","standard","completed","53","73","71"
"male","group E","some high school","standard","none","93","78","75"
"male","group C","bachelor's degree","standard","none","65","61","65"
"male","group D","high school","standard","completed","80","63","72"
"female","group E","associate's degree","free/reduced","none","58","73","68"
"female","group C","associate's degree","standard","none","53","60","65"
"female","group D","master's degree","standard","none","91","100","100"
"female","group D","some college","free/reduced","none","44","61","63"
"female","group C","some high school","standard","none","62","74","66"
"male","group A","high school","standard","completed","75","62","65"
"female","group D","high school","standard","completed","76","76","86"
"male","group C","some high school","standard","completed","60","61","58"
"female","group C","some high school","free/reduced","completed","43","56","57"
"male","group D","master's degree","free/reduced","none","60","63","66"
"male","group C","master's degree","standard","none","70","60","62"
"male","group B","some high school","standard","none","66","67","57"
"male","group C","some college","standard","completed","64","57","60"
"male","group B","associate's degree","standard","none","68","55","58"
"male","group B","bachelor's degree","standard","none","61","61","60"
"male","group C","associate's degree","free/reduced","completed","78","86","83"
"female","group D","some high school","standard","none","47","52","56"
"male","group C","some high school","standard","completed","86","85","86"
"female","group A","some college","free/reduced","completed","57","67","71"
"female","group C","some college","standard","none","61","62","69"
"male","group B","high school","standard","completed","94","95","92"
"female","group E","some college","free/reduced","none","50","62","60"
"female","group E","some high school","standard","none","64","68","73"
"male","group B","some high school","standard","completed","87","88","87"
"female","group D","high school","standard","none","73","86","82"
"female","group E","some college","standard","none","80","80","80"
"female","group C","some college","standard","completed","55","73","72"
"male","group C","some college","standard","completed","97","93","93"
"male","group C","high school","standard","none","59","53","46"
"female","group C","some high school","free/reduced","completed","75","89","88"
"female","group D","associate's degree","standard","none","88","91","91"
"female","group E","high school","standard","none","71","63","67"
"male","group B","associate's degree","standard","none","80","83","75"
"female","group E","some high school","standard","completed","72","76","73"
"female","group C","bachelor's degree","standard","completed","100","100","100"
"male","group D","master's degree","standard","completed","97","99","99"
"female","group D","associate's degree","standard","completed","49","50","52"
"male","group B","master's degree","standard","none","58","52","52"
"female","group B","high school","free/reduced","completed","62","66","70"
"female","group D","some high school","standard","completed","64","71","76"
"male","group D","some college","standard","completed","81","80","78"
"male","group D","high school","free/reduced","none","57","57","53"
"male","group B","some high school","standard","none","79","73","75"
"male","group A","master's degree","standard","none","91","86","86"
"female","group D","some high school","standard","none","53","60","61"
"male","group C","bachelor's degree","standard","none","76","84","75"
"male","group A","associate's degree","free/reduced","completed","54","61","59"
"female","group D","high school","free/reduced","none","42","55","54"
"female","group C","high school","free/reduced","none","69","76","75"
"female","group D","some high school","standard","completed","92","100","100"
"male","group B","some high school","standard","none","43","41","40"
"male","group B","associate's degree","standard","none","70","53","59"
"male","group E","some college","free/reduced","completed","93","100","93"
"male","group C","some high school","free/reduced","none","47","53","39"
"female","group D","bachelor's degree","standard","none","82","81","85"
"female","group C","some college","standard","none","65","74","70"
"male","group D","bachelor's degree","standard","completed","79","62","67"
"male","group B","some college","free/reduced","completed","74","75","79"
"female","group C","some college","standard","none","56","65","55"
"male","group C","high school","standard","none","59","66","60"
"female","group C","some college","standard","completed","72","85","85"
"male","group A","some college","free/reduced","none","55","41","37"
"male","group E","some college","free/reduced","none","72","69","61"
"male","group B","associate's degree","free/reduced","none","49","50","48"
"female","group C","associate's degree","standard","none","71","79","81"
"female","group C","some high school","free/reduced","none","31","48","44"
"female","group D","some high school","free/reduced","completed","55","64","63"
"male","group E","master's degree","free/reduced","completed","66","65","69"
"female","group C","high school","free/reduced","none","51","59","65"
"female","group B","high school","standard","completed","65","70","70"
"male","group C","master's degree","free/reduced","completed","76","74","74"
"female","group C","associate's degree","standard","completed","77","93","92"
"male","group C","some college","free/reduced","none","41","34","28"
"female","group A","bachelor's degree","standard","completed","97","100","100"
"female","group D","associate's degree","standard","none","62","78","74"
"female","group D","associate's degree","free/reduced","none","58","75","80"
"female","group E","some college","standard","none","81","90","92"
"male","group C","some college","standard","completed","90","92","92"
"male","group D","associate's degree","standard","none","84","71","71"
"male","group C","some college","free/reduced","none","41","48","37"
"male","group C","high school","standard","none","89","87","77"
"male","group E","associate's degree","standard","none","78","65","59"
"male","group D","some high school","standard","completed","81","78","77"
"male","group D","associate's degree","free/reduced","none","67","60","58"
"male","group E","high school","free/reduced","none","90","84","76"
"male","group C","master's degree","standard","none","86","84","80"
"female","group B","high school","standard","none","77","73","81"
"male","group C","some college","standard","none","84","73","82"
"female","group B","some college","standard","none","68","88","80"
"male","group C","bachelor's degree","standard","none","87","86","80"
"female","group C","some high school","standard","completed","68","70","72"
"male","group C","some college","free/reduced","completed","52","55","56"
"male","group D","bachelor's degree","free/reduced","none","58","42","46"
"female","group D","bachelor's degree","standard","none","72","75","79"
"male","group B","high school","standard","completed","40","50","46"
"female","group D","some high school","free/reduced","none","53","72","70"
"male","group D","high school","free/reduced","none","59","68","66"
"female","group D","some college","free/reduced","none","39","42","49"
"male","group B","master's degree","standard","none","80","74","71"
"female","group C","associate's degree","standard","none","64","67","73"
"female","group B","associate's degree","standard","completed","60","75","80"
"female","group D","high school","standard","completed","62","75","70"
"male","group D","high school","standard","none","100","90","83"
"female","group B","associate's degree","standard","completed","78","98","100"
"female","group B","some high school","standard","none","40","53","51"
"male","group D","some college","standard","completed","92","93","95"
"female","group C","high school","standard","none","60","78","71"
"male","group B","some college","standard","none","71","50","53"
"female","group C","some college","standard","completed","53","62","60"
"male","group C","high school","standard","none","83","77","76"
"male","group E","some high school","standard","completed","100","100","92"
"female","group C","high school","standard","none","55","61","53"
"female","group A","high school","standard","none","77","84","80"
"male","group C","high school","standard","none","71","78","67"
"female","group B","some college","free/reduced","none","64","70","73"
"male","group B","high school","standard","none","57","48","46"
"male","group B","high school","free/reduced","none","50","45","40"
"female","group D","high school","standard","completed","82","93","97"
"male","group C","some college","standard","none","66","62","53"
"male","group C","some high school","free/reduced","completed","66","64","60"
"male","group C","high school","free/reduced","none","78","82","75"
"male","group C","some college","free/reduced","completed","32","34","28"
"female","group D","associate's degree","free/reduced","completed","36","49","48"
"female","group A","some college","standard","none","62","74","75"
"male","group A","some college","free/reduced","completed","48","50","46"
"male","group B","some high school","free/reduced","completed","39","44","42"
"male","group D","master's degree","standard","none","65","58","62"
"female","group D","some college","free/reduced","completed","41","59","61"
"male","group B","associate's degree","free/reduced","none","55","52","42"
"female","group D","bachelor's degree","standard","none","89","96","92"
"male","group D","associate's degree","free/reduced","completed","83","84","84"
"male","group C","some college","free/reduced","none","63","63","64"
"male","group C","bachelor's degree","standard","none","84","89","85"
"male","group E","some high school","standard","none","69","52","45"
"male","group A","associate's degree","free/reduced","none","65","63","57"
"male","group C","some college","free/reduced","none","29","37","34"
"male","group D","some college","standard","completed","99","88","95"
"male","group D","high school","standard","none","84","77","79"
"male","group C","some college","standard","none","61","49","44"
"female","group E","bachelor's degree","free/reduced","none","46","56","54"
"male","group D","associate's degree","standard","none","84","77","76"
"male","group A","high school","free/reduced","none","73","74","69"
"male","group D","some high school","standard","none","75","75","71"
"female","group B","associate's degree","free/reduced","none","52","79","75"
"male","group E","associate's degree","free/reduced","completed","88","82","87"
"female","group B","associate's degree","free/reduced","none","39","56","49"
"female","group E","bachelor's degree","standard","none","86","91","91"
"male","group C","some college","standard","none","76","78","78"
"male","group E","bachelor's degree","free/reduced","completed","70","66","61"
"male","group E","some high school","standard","completed","66","60","64"
"female","group A","some college","standard","none","48","53","55"
"female","group A","some high school","standard","none","65","80","74"
"female","group C","associate's degree","free/reduced","none","72","90","88"
"female","group C","some college","free/reduced","none","56","65","54"
"male","group C","high school","free/reduced","completed","61","53","53"
"male","group C","high school","standard","none","53","50","48"
"male","group C","some high school","free/reduced","none","48","32","30"
"male","group D","high school","standard","none","72","63","67"
"female","group A","some high school","standard","none","78","82","82"
"male","group C","associate's degree","free/reduced","none","72","65","61"
"female","group E","bachelor's degree","standard","completed","70","91","88"
"male","group D","high school","free/reduced","none","56","50","50"
"male","group D","master's degree","standard","completed","74","71","67"
"female","group D","some college","standard","none","53","70","67"
"male","group C","high school","standard","none","59","56","55"
"male","group E","some college","standard","completed","52","55","50"
"male","group D","high school","standard","none","83","74","72"
"female","group B","some college","free/reduced","none","36","56","52"
"female","group C","some high school","standard","completed","57","59","68"
"male","group C","high school","standard","none","54","49","40"
"female","group D","some college","standard","none","78","84","89"
"female","group C","master's degree","standard","none","66","72","71"
"female","group C","some college","standard","none","54","68","68"
"female","group D","associate's degree","standard","none","62","61","66"
"female","group D","some college","free/reduced","none","69","85","81"
"male","group B","bachelor's degree","standard","completed","100","88","93"
"female","group A","bachelor's degree","free/reduced","none","78","84","85"
"female","group C","some college","standard","none","57","56","59"
"female","group C","associate's degree","standard","none","84","91","97"
"male","group D","some college","standard","none","80","73","72"
"female","group B","high school","standard","none","70","66","64"
"female","group D","some college","standard","none","65","80","82"
"female","group C","associate's degree","standard","none","41","57","54"
"male","group D","high school","standard","none","84","70","70"
"male","group D","high school","standard","none","71","62","60"
"female","group D","associate's degree","standard","none","72","76","79"
"male","group B","high school","standard","completed","88","83","79"
"male","group D","high school","standard","none","79","75","72"
"male","group E","some college","free/reduced","none","86","76","69"
"female","group A","some college","standard","completed","69","80","78"
"female","group B","associate's degree","free/reduced","completed","41","57","60"
"male","group C","some college","standard","completed","72","72","67"
"female","group B","some college","free/reduced","completed","57","74","73"
"male","group C","bachelor's degree","free/reduced","none","64","77","68"
"female","group C","bachelor's degree","free/reduced","completed","48","63","74"
"female","group C","some college","standard","none","75","78","83"
"female","group E","master's degree","free/reduced","completed","79","93","97"
"male","group B","associate's degree","standard","none","82","72","74"
"male","group D","associate's degree","free/reduced","none","76","73","74"
"female","group C","some college","standard","none","41","51","46"
"female","group E","associate's degree","standard","completed","100","100","100"
"female","group A","some high school","free/reduced","completed","56","68","71"
"female","group C","master's degree","free/reduced","none","62","73","72"
"female","group C","some high school","free/reduced","none","57","66","64"
"female","group C","some high school","standard","none","49","60","56"
"male","group A","associate's degree","standard","completed","63","58","52"
"female","group E","some high school","free/reduced","none","77","81","76"
"female","group D","master's degree","free/reduced","none","57","69","66"
"male","group C","master's degree","standard","none","82","84","84"
"female","group B","bachelor's degree","standard","none","84","93","91"
"female","group C","some high school","standard","completed","62","73","74"
"female","group D","some college","standard","none","37","47","57"
"male","group B","some college","standard","completed","80","75","86"
"female","group C","some college","free/reduced","none","26","45","38"
"male","group B","associate's degree","free/reduced","none","66","67","64"
"male","group D","master's degree","standard","none","76","71","77"
"female","group C","high school","standard","none","79","91","92"
"male","group B","some college","standard","none","64","53","51"
"female","group D","bachelor's degree","standard","none","61","74","78"
"male","group E","some high school","standard","none","88","65","62"
"female","group E","high school","standard","completed","88","96","91"
"female","group A","high school","standard","completed","73","84","90"
"male","group D","high school","standard","none","83","70","66"
"male","group C","high school","standard","completed","70","77","73"
"male","group B","associate's degree","standard","completed","62","53","53"
"female","group B","high school","free/reduced","none","47","63","58"
"male","group E","associate's degree","standard","none","70","60","56"
"male","group E","associate's degree","standard","completed","100","100","100"
"female","group D","associate's degree","standard","none","55","57","63"
"female","group D","associate's degree","free/reduced","none","48","59","58"
"male","group C","associate's degree","standard","completed","95","97","93"
"female","group B","associate's degree","free/reduced","none","83","83","81"
