"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group E","associate's degree","free/reduced","none","41","54","51"
"male","group E","high school","standard","completed","92","87","81"
"female","group C","some college","standard","none","91","93","96"
"female","group D","high school","standard","completed","68","80","81"
"female","group A","associate's degree","standard","none","56","54","57"
"female","group C","some college","standard","completed","78","82","89"
"female","group E","some high school","free/reduced","completed","38","65","68"
"female","group D","some college","standard","none","71","82","81"
"male","group B","some college","standard","completed","65","73","73"
"female","group D","high school","standard","completed","83","95","94"
"male","group D","some college","standard","none","59","49","50"
"female","group D","high school","standard","none","61","69","70"
"female","group C","some high school","free/reduced","completed","41","66","66"
"male","group B","some college","standard","completed","88","81","84"
"male","group B","associate's degree","standard","completed","69","69","69"
"male","group C","some college","standard","none","46","51","49"
"male","group C","some college","standard","none","81","74","76"
"male","group C","some college","standard","completed","75","56","62"
"male","group C","high school","standard","none","75","71","69"
"female","group C","some college","free/reduced","none","54","65","66"
"male","group B","associate's degree","standard","completed","64","54","62"
"male","group E","high school","free/reduced","none","67","62","61"
"female","group D","high school","standard","completed","75","78","77"
"male","group B","some college","standard","none","81","80","77"
"male","group D","high school","standard","completed","89","78","80"
"female","group B","high school","standard","none","55","59","52"
"female","group C","high school","standard","completed","65","67","72"
"male","group D","some college","standard","none","72","60","56"
"female","group E","associate's degree","free/reduced","none","45","47","53"
"male","group B","associate's degree","standard","none","60","57","58"
"female","group B","bachelor's degree","free/reduced","none","56","64","58"
"male","group A","high school","standard","completed","71","72","74"
"female","group D","some high school","free/reduced","none","46","52","56"
"female","group B","high school","standard","none","65","75","72"
"female","group C","bachelor's degree","standard","completed","67","75","76"
"female","group B","some high school","standard","none","57","66","66"
"female","group D","associate's degree","free/reduced","none","62","64","69"
"female","group D","master's degree","standard","none","86","99","96"
"male","group C","some high school","standard","completed","60","55","60"
"male","group D","some high school","free/reduced","none","68","62","58"
"female","group D","high school","standard","completed","82","91","91"
"female","group D","some high school","standard","none","52","63","63"
"male","group E","some high school","standard","none","57","44","42"
"male","group C","high school","standard","none","79","66","64"
"female","group A","some high school","standard","none","86","90","85"
"male","group C","some college","standard","none","49","45","38"
"female","group B","high school","standard","none","73","78","77"
"male","group A","bachelor's degree","free/reduced","none","38","48","43"
"male","group A","associate's degree","free/reduced","none","78","79","74"
"female","group A","some high school","free/reduced","completed","69","77","78"
"male","group C","some high school","free/reduced","completed","45","41","43"
"male","group C","associate's degree","free/reduced","completed","61","62","63"
"male","group D","some college","standard","none","96","86","88"
"male","group C","some high school","free/reduced","none","70","77","73"
"male","group E","associate's degree","standard","none","83","78","73"
"female","group E","some college","free/reduced","completed","87","91","100"
"male","group C","associate's degree","free/reduced","none","65","69","64"
"male","group D","associate's degree","free/reduced","completed","64","57","62"
"male","group A","bachelor's degree","free/reduced","none","53","57","48"
"male","group C","some college","standard","none","59","52","55"
"female","group B","associate's degree","standard","none","79","88","86"
"male","group B","high school","standard","completed","72","66","71"
"male","group C","some high school","standard","completed","76","58","62"
"female","group C","high school","free/reduced","none","42","51","45"
"female","group B","some college","standard","none","50","53","51"
"male","group C","high school","free/reduced","completed","75","67","73"
"female","group C","master's degree","free/reduced","none","62","78","70"
"male","group B","some high school","standard","none","78","68","72"
"male","group D","bachelor's degree","free/reduced","none","49","55","55"
"female","group E","some college","free/reduced","none","44","70","69"
"male","group C","associate's degree","standard","none","80","76","72"
"female","group E","some college","standard","none","81","87","81"
"female","group D","some college","standard","none","62","66","61"
"male","group D","some high school","standard","none","82","74","73"
"female","group E","bachelor's degree","standard","none","81","73","83"
"female","group A","associate's degree","standard","completed","55","54","59"
"male","group C","some high school","standard","none","55","45","45"
"male","group D","bachelor's degree","standard","none","85","75","77"
"male","group D","associate's degree","standard","completed","94","89","88"
"female","group E","some college","free/reduced","none","65","81","80"
"male","group B","bachelor's degree","standard","none","59","58","52"
"female","group C","high school","standard","none","81","80","80"
"male","group D","some high school","standard","none","94","81","77"
"female","group C","associate's degree","standard","none","70","78","72"
"female","group B","high school","standard","completed","56","65","64"
"female","group A","associate's degree","free/reduced","completed","48","67","69"
"female","group C","bachelor's degree","standard","none","75","80","79"
"female","group C","bachelor's degree","standard","none","61","67","66"
"male","group A","high school","standard","completed","59","56","61"
"male","group D","high school","free/reduced","none","81","82","72"
"male","group C","bachelor's degree","free/reduced","completed","71","69","65"
"male","group E","high school","standard","none","96","80","81"
"female","group E","high school","free/reduced","completed","56","73","74"
"male","group A","some high school","standard","completed","62","63","57"
"female","group B","some high school","free/reduced","completed","54","68","66"
"female","group A","some college","standard","none","55","60","56"
"female","group C","high school","standard","completed","62","76","80"
"male","group E","some high school","standard","none","79","68","60"
"female","group E","some high school","standard","completed","90","98","100"
"female","group D","associate's degree","standard","none","66","86","82"
"female","group C","some high school","free/reduced","completed","62","83","73"
"female","group D","associate's degree","standard","none","70","69","74"
"male","group B","some high school","free/reduced","none","68","75","64"
"female","group D","high school","standard","none","53","73","62"
"male","group D","associate's degree","standard","none","74","57","65"
"male","group D","high school","standard","none","90","85","82"
"female","group D","high school","free/reduced","completed","58","64","63"
"male","group C","bachelor's degree","standard","none","68","71","69"
"male","group E","some high school","free/reduced","none","68","69","59"
"male","group C","some high school","standard","none","77","74","68"
"male","group E","high school","standard","completed","72","68","66"
"male","group B","some college","standard","none","72","79","71"
"female","group E","master's degree","standard","none","94","91","94"
"female","group B","high school","free/reduced","none","63","78","77"
"male","group D","associate's degree","standard","none","55","43","40"
"male","group B","high school","standard","none","47","36","34"
"male","group D","some college","free/reduced","completed","72","69","68"
"female","group C","some college","standard","none","53","66","62"
"female","group B","master's degree","standard","none","89","100","100"
"male","group A","some college","standard","none","69","72","68"
"female","group C","associate's degree","free/reduced","none","60","77","71"
"female","group D","high school","free/reduced","none","35","49","49"
"male","group D","some college","standard","none","56","42","43"
"female","group E","some college","standard","none","70","71","70"
"female","group C","some high school","standard","none","56","63","63"
"female","group D","bachelor's degree","standard","completed","73","86","88"
"female","group D","high school","standard","none","51","61","57"
"male","group A","some college","standard","completed","70","71","71"
"female","group B","associate's degree","standard","completed","95","100","100"
"female","group C","some high school","free/reduced","completed","70","76","89"
"male","group B","associate's degree","standard","none","49","54","48"
"female","group A","high school","standard","none","31","44","41"
"male","group A","some college","standard","none","49","37","40"
"male","group B","some college","standard","completed","52","51","55"
"male","group B","high school","free/reduced","none","48","51","43"
"female","group B","high school","standard","completed","48","72","69"
"female","group B","associate's degree","standard","none","84","88","79"
"male","group B","bachelor's degree","free/reduced","none","70","70","65"
"female","group B","bachelor's degree","standard","none","59","60","62"
"male","group C","high school","standard","none","68","64","56"
"male","group B","some college","standard","completed","93","91","90"
"female","group E","some college","standard","none","65","65","67"
"female","group D","associate's degree","free/reduced","completed","67","87","90"
"male","group A","high school","standard","none","83","71","64"
"male","group C","bachelor's degree","standard","none","67","63","66"
"male","group C","associate's degree","standard","none","99","92","87"
"male","group B","some high school","standard","completed","62","66","61"
"male","group C","high school","standard","none","59","58","56"
"female","group C","high school","free/reduced","completed","45","60","57"
"male","group C","bachelor's degree","standard","none","69","65","62"
"female","group E","associate's degree","free/reduced","completed","79","94","95"
"female","group B","high school","free/reduced","none","36","57","52"
"female","group C","some college","free/reduced","none","62","75","73"
"female","group B","some high school","standard","completed","82","92","96"
"female","group D","master's degree","standard","none","67","67","74"
"female","group B","some college","standard","none","56","61","64"
"female","group B","some college","standard","none","53","59","57"
"male","group D","some college","standard","none","62","65","59"
"male","group B","associate's degree","standard","none","67","58","51"
"male","group C","some college","standard","none","79","69","66"
"male","group D","bachelor's degree","standard","completed","90","80","86"
"female","group C","some college","standard","completed","75","85","88"
"female","group B","high school","standard","none","76","70","71"
"female","group C","some high school","standard","completed","55","68","70"
"male","group D","some college","free/reduced","none","70","62","64"
"female","group B","bachelor's degree","standard","none","74","84","80"
"female","group C","high school","standard","completed","84","92","91"
"female","group A","high school","standard","none","66","77","69"
"male","group D","some high school","free/reduced","none","67","61","54"
"female","group C","bachelor's degree","standard","none","78","82","81"
"female","group E","some college","free/reduced","none","43","51","46"
"female","group D","high school","standard","completed","86","93","93"
"male","group E","master's degree","standard","none","72","59","58"
"male","group B","high school","free/reduced","completed","57","69","66"
"female","group C","some college","free/reduced","none","74","90","88"
"male","group B","some high school","standard","none","67","71","68"
"male","group E","some high school","standard","none","72","69","62"
"female","group E","some college","free/reduced","completed","68","84","83"
"male","group D","some college","free/reduced","none","60","61","65"
"male","group C","bachelor's degree","standard","completed","78","69","74"
"female","group D","some college","standard","none","69","75","72"
"female","group B","associate's degree","free/reduced","completed","54","63","64"
"male","group C","high school","standard","none","65","60","54"
"female","group C","some high school","standard","none","69","75","66"
"female","group C","high school","standard","none","69","72","64"
"male","group C","associate's degree","free/reduced","completed","61","57","59"
"female","group E","bachelor's degree","free/reduced","completed","87","96","95"
"male","group B","associate's degree","standard","none","68","68","63"
"female","group C","associate's degree","standard","none","66","77","79"
"female","group E","master's degree","standard","none","72","71","77"
"male","group A","some college","standard","completed","63","69","68"
"female","group B","some high school","standard","none","79","77","77"
"female","group C","bachelor's degree","standard","none","79","90","86"
"female","group A","master's degree","free/reduced","none","51","64","58"
"female","group C","associate's degree","standard","completed","59","66","64"
"male","group B","bachelor's degree","free/reduced","none","50","55","54"
"male","group D","associate's degree","standard","completed","89","87","89"
"female","group A","some college","standard","completed","68","68","73"
"male","group E","some college","standard","none","78","86","77"
"female","group D","some college","free/reduced","none","46","53","51"
"female","group E","master's degree","standard","completed","62","66","72"
"male","group B","associate's degree","standard","none","49","43","42"
"male","group B","some college","standard","none","69","63","51"
"male","group B","associate's degree","standard","none","81","79","81"
"male","group B","associate's degree","free/reduced","completed","45","38","42"
"female","group E","bachelor's degree","standard","completed","100","100","100"
"male","group B","some high school","free/reduced","completed","62","61","61"
"female","group B","some high school","standard","completed","36","58","54"
"male","group D","high school","standard","completed","67","69","65"
"male","group C","some high school","free/reduced","completed","63","54","56"
"female","group D","some high school","free/reduced","none","60","69","69"
"male","group C","some college","free/reduced","none","47","49","47"
"male","group C","some college","standard","none","55","55","45"
"male","group C","bachelor's degree","free/reduced","none","65","73","65"
"male","group D","bachelor's degree","standard","none","75","65","65"
"male","group D","bachelor's degree","free/reduced","none","67","53","62"
"female","group C","bachelor's degree","standard","none","63","82","79"
"male","group C","some high school","free/reduced","none","51","56","44"
"female","group B","associate's degree","standard","none","54","62","67"
"female","group D","some high school","standard","none","72","73","70"
"female","group E","associate's degree","standard","completed","79","93","95"
"female","group B","some high school","free/reduced","completed","54","66","67"
"male","group C","master's degree","free/reduced","completed","68","75","72"
"male","group D","some college","standard","none","92","91","90"
"female","group C","some high school","free/reduced","completed","7","34","27"
"male","group D","some high school","free/reduced","none","59","60","56"
"male","group E","associate's degree","standard","none","94","88","81"
"male","group C","associate's degree","free/reduced","completed","79","83","85"
"female","group B","master's degree","standard","completed","84","100","99"
"male","group D","master's degree","standard","none","70","59","65"
"male","group C","some college","standard","none","79","77","77"
"male","group E","associate's degree","free/reduced","none","76","66","64"
"female","group C","associate's degree","standard","completed","72","81","85"
"female","group D","some college","standard","none","67","74","72"
"male","group C","bachelor's degree","standard","none","86","78","70"
"female","group C","high school","free/reduced","none","71","85","76"
"female","group C","some college","standard","completed","58","66","68"
"male","group C","associate's degree","free/reduced","none","54","47","44"
"male","group B","bachelor's degree","standard","none","86","85","76"
"male","group B","master's degree","standard","none","50","50","46"
"female","group D","associate's degree","standard","none","77","89","83"
"female","group C","bachelor's degree","standard","completed","85","83","92"
"female","group D","bachelor's degree","standard","none","52","59","59"
"male","group C","bachelor's degree","standard","none","77","66","70"
"female","group C","associate's degree","free/reduced","none","69","87","84"
"female","group C","high school","free/reduced","completed","22","39","42"
"male","group A","bachelor's degree","free/reduced","completed","61","64","68"
"female","group C","master's degree","standard","completed","90","95","97"
"female","group E","associate's degree","standard","none","96","92","91"
"female","group C","high school","standard","completed","73","80","76"
"male","group C","high school","free/reduced","none","53","58","52"
"female","group E","some high school","standard","none","81","90","85"
"female","group D","associate's degree","standard","none","55","72","67"
"male","group D","associate's degree","free/reduced","completed","81","78","80"
"female","group D","some college","standard","none","76","78","82"
"female","group D","bachelor's degree","free/reduced","none","38","52","56"
"male","group C","associate's degree","free/reduced","completed","67","66","65"
"female","group D","some high school","free/reduced","none","37","51","52"
"male","group C","high school","free/reduced","completed","82","80","75"
"female","group C","bachelor's degree","free/reduced","none","41","55","52"
"male","group D","some college","free/reduced","completed","58","47","52"
"male","group C","bachelor's degree","standard","completed","100","94","97"
"female","group B","some college","standard","none","73","87","82"
"male","group D","some high school","standard","none","78","78","77"
"female","group D","bachelor's degree","standard","none","64","65","74"
"female","group A","some college","standard","none","70","90","86"
"female","group E","high school","standard","completed","89","90","86"
"female","group C","high school","free/reduced","none","32","41","40"
"female","group E","some college","standard","none","85","82","90"
"male","group E","bachelor's degree","free/reduced","completed","74","80","79"
"male","group C","some college","free/reduced","none","74","70","68"
"male","group D","high school","standard","completed","81","80","80"
"female","group D","high school","standard","none","68","65","67"
"male","group C","high school","standard","completed","66","73","65"
"male","group A","high school","standard","completed","87","78","76"
"female","group D","bachelor's degree","standard","completed","100","100","100"
"female","group B","associate's degree","standard","none","73","82","78"
"female","group D","some high school","standard","completed","49","65","65"
"female","group C","some high school","standard","none","55","58","58"
"male","group C","some college","standard","none","68","59","60"
"male","group B","associate's degree","standard","none","49","40","39"
"male","group D","bachelor's degree","standard","none","87","76","80"
"female","group C","some high school","standard","completed","58","66","67"
"male","group B","high school","standard","none","63","71","64"
"female","group C","associate's degree","standard","none","75","76","80"
"male","group E","high school","free/reduced","none","81","70","63"
"male","group D","bachelor's degree","standard","completed","58","49","56"
"male","group E","high school","standard","none","100","87","78"
"female","group B","some high school","standard","completed","60","73","74"
"male","group C","some high school","standard","none","73","62","60"
"female","group B","some high school","standard","none","71","70","69"
"male","group C","associate's degree","standard","none","89","86","77"
"female","group E","bachelor's degree","free/reduced","completed","77","82","83"
"male","group D","some college","standard","none","86","65","69"
"female","group D","high school","standard","none","77","75","78"
"male","group B","bachelor's degree","free/reduced","none","82","83","80"
"female","group C","high school","free/reduced","completed","54","62","62"
"female","group D","master's degree","free/reduced","completed","80","96","97"
"male","group E","some college","standard","none","59","53","51"
"male","group D","some high school","free/reduced","completed","43","65","55"
"female","group A","some college","standard","none","52","68","71"
"male","group B","high school","standard","none","69","63","53"
"female","group D","some college","standard","none","73","77","77"
"male","group E","bachelor's degree","standard","completed","98","94","91"
"male","group D","bachelor's degree","standard","completed","71","66","67"
"male","group C","some college","free/reduced","completed","53","61","57"
"male","group D","some college","free/reduced","none","47","41","41"
"male","group C","high school","free/reduced","none","44","47","42"
"female","group C","some college","standard","completed","71","83","80"
"male","group B","some high school","free/reduced","none","43","42","33"
"male","group C","high school","free/reduced","completed","46","52","50"
"male","group C","some college","standard","completed","66","65","68"
"female","group B","associate's degree","standard","none","76","90","86"
"female","group C","some college","free/reduced","completed","63","80","78"
"male","group C","master's degree","standard","none","63","53","51"
"male","group A","some college","standard","none","66","69","62"
"male","group C","some high school","standard","none","55","47","43"
"female","group B","high school","standard","none","67","59","64"
"male","group D","some high school","standard","completed","68","59","66"
"female","group B","associate's degree","standard","none","88","100","100"
"female","group B","bachelor's degree","standard","completed","57","70","75"
"female","group E","bachelor's degree","free/reduced","none","82","98","99"
"male","group C","high school","standard","none","64","69","60"
"male","group D","high school","standard","completed","70","56","65"
"male","group D","some high school","free/reduced","none","67","67","61"
"female","group A","some college","free/reduced","none","66","74","73"
"female","group C","bachelor's degree","free/reduced","none","68","87","83"
"male","group C","bachelor's degree","free/reduced","none","58","54","58"
"male","group D","master's degree","free/reduced","none","73","67","68"
"male","group E","high school","standard","none","90","87","79"
"female","group D","some college","standard","none","60","69","69"
"female","group A","some high school","free/reduced","none","69","69","68"
"female","group C","some high school","standard","completed","49","60","63"
"male","group E","some high school","standard","completed","94","86","85"
"male","group D","bachelor's degree","standard","none","80","61","68"
"female","group A","some college","free/reduced","none","70","88","85"
"male","group E","some high school","free/reduced","completed","72","75","68"
"female","group B","some college","free/reduced","completed","60","70","76"
"male","group E","some college","standard","none","100","94","95"
"male","group D","high school","free/reduced","completed","47","39","44"
"female","group D","some college","standard","none","51","56","57"
"female","group B","some college","standard","none","63","70","69"
"female","group E","associate's degree","free/reduced","none","77","78","74"
"female","group C","bachelor's degree","free/reduced","none","75","90","88"
"female","group D","some high school","standard","completed","59","80","78"
"male","group C","bachelor's degree","free/reduced","completed","83","88","90"
"female","group B","some college","standard","none","57","56","55"
"male","group D","some college","standard","none","75","71","69"
"female","group B","associate's degree","free/reduced","completed","47","72","67"
"male","group C","master's degree","free/reduced","completed","95","96","91"
"male","group C","some college","free/reduced","none","57","55","52"
"female","group C","master's degree","free/reduced","completed","73","80","84"
"female","group A","some high school","free/reduced","completed","58","68","63"
"female","group B","high school","standard","none","47","61","63"
"female","group B","some college","standard","completed","76","85","87"
"female","group D","some college","free/reduced","none","68","81","74"
"male","group D","bachelor's degree","free/reduced","completed","82","88","85"
"female","group C","high school","free/reduced","none","59","70","66"
"male","group C","some college","standard","none","72","73","61"
"female","group E","high school","free/reduced","none","44","59","54"
"male","group B","high school","free/reduced","none","50","55","51"
"male","group C","some college","standard","none","88","92","85"
"female","group C","bachelor's degree","standard","none","55","72","70"
"male","group C","high school","free/reduced","none","39","34","32"
"female","group D","some college","free/reduced","none","36","42","44"
"female","group A","bachelor's degree","standard","none","71","78","79"
"female","group C","some college","standard","none","75","87","80"
"female","group E","high school","free/reduced","completed","62","75","73"
"male","group E","some high school","standard","none","76","65","61"
"male","group C","some college","standard","none","56","63","59"
"female","group C","some college","standard","none","84","91","92"
"male","group E","some college","standard","none","69","61","61"
"male","group C","some high school","free/reduced","none","51","51","42"
"male","group B","some college","free/reduced","none","81","78","71"
"male","group B","associate's degree","standard","none","89","81","80"
"female","group B","some college","standard","none","67","76","66"
"male","group B","associate's degree","standard","none","75","83","80"
"male","group D","high school","standard","none","62","65","57"
"female","group E","some college","standard","completed","53","64","68"
"male","group C","high school","standard","none","63","67","55"
"female","group D","some college","standard","completed","61","77","76"
"male","group D","associate's degree","standard","completed","62","61","66"
"female","group D","high school","standard","none","66","74","75"
"female","group D","bachelor's degree","standard","none","75","80","84"
"male","group D","some college","standard","none","93","80","72"
"female","group A","some college","standard","none","50","69","62"
"female","group D","some college","standard","completed","83","100","97"
"male","group D","associate's degree","standard","completed","77","79","72"
"female","group B","some college","standard","none","53","69","63"
"male","group C","high school","standard","none","66","63","54"
"male","group E","associate's degree","standard","none","57","50","45"
"male","group B","some college","standard","none","62","61","57"
"male","group C","some high school","standard","none","63","66","60"
"male","group D","some college","free/reduced","none","52","47","52"
"male","group E","some college","standard","none","73","57","52"
"male","group C","high school","standard","completed","71","72","72"
"male","group E","high school","standard","none","93","81","77"
"female","group C","some high school","standard","completed","69","85","87"
"male","group C","associate's degree","standard","none","75","68","70"
"female","group D","high school","standard","none","65","69","70"
"male","group B","master's degree","standard","completed","73","82","80"
"male","group E","some high school","standard","none","91","80","79"
"male","group C","some college","free/reduced","none","62","64","61"
"male","group C","some college","free/reduced","none","54","49","51"
"female","group E","some high school","standard","completed","88","97","100"
"female","group B","associate's degree","standard","none","64","62","59"
"female","group D","high school","standard","none","65","68","65"
"male","group C","associate's degree","standard","completed","82","79","80"
"female","group B","bachelor's degree","standard","completed","82","85","91"
"male","group C","bachelor's degree","standard","none","79","76","81"
"female","group D","some college","standard","none","92","93","93"
"female","group C","associate's degree","standard","none","43","54","57"
"male","group B","associate's degree","standard","completed","84","78","84"
"female","group C","some high school","free/reduced","none","58","63","67"
"male","group B","associate's degree","free/reduced","none","79","79","70"
"male","group A","some college","free/reduced","completed","69","70","64"
"female","group E","some college","free/reduced","none","54","63","60"
"male","group C","some college","free/reduced","none","53","44","47"
"male","group C","associate's degree","standard","completed","100","96","96"
