"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group C","high school","standard","none","57","61","47"
"male","group D","high school","standard","none","67","61","52"
"female","group E","associate's degree","standard","none","82","78","82"
"male","group C","master's degree","standard","none","91","83","82"
"male","group C","associate's degree","standard","none","76","76","68"
"male","group E","some high school","standard","none","79","68","66"
"female","group A","associate's degree","standard","none","71","89","86"
"male","group C","some high school","free/reduced","completed","55","52","53"
"male","group B","associate's degree","standard","none","55","44","42"
"female","group C","master's degree","free/reduced","completed","56","68","78"
"female","group D","some college","standard","completed","91","100","100"
"male","group C","some college","standard","none","70","69","71"
"female","group D","associate's degree","standard","none","78","78","82"
"male","group E","master's degree","standard","none","82","71","65"
"male","group C","high school","standard","none","74","77","69"
"female","group D","some high school","standard","none","78","84","83"
"female","group B","bachelor's degree","standard","none","61","66","72"
"male","group E","high school","standard","completed","100","98","94"
"female","group B","associate's degree","standard","none","75","88","79"
"male","group C","bachelor's degree","free/reduced","none","34","38","36"
"male","group E","some high school","standard","none","98","92","82"
"male","group C","bachelor's degree","standard","none","73","74","71"
"female","group C","bachelor's degree","standard","completed","48","59","63"
"male","group B","bachelor's degree","standard","none","83","85","74"
"male","group B","some college","standard","none","55","46","44"
"female","group A","bachelor's degree","standard","completed","65","75","77"
"female","group C","bachelor's degree","free/reduced","completed","74","89","91"
"male","group D","some college","free/reduced","none","39","37","33"
"female","group C","master's degree","free/reduced","none","49","62","59"
"female","group A","bachelor's degree","standard","none","70","76","79"
"male","group B","some college","free/reduced","completed","68","71","71"
"male","group C","some college","free/reduced","completed","56","64","53"
"female","group D","associate's degree","free/reduced","completed","74","78","89"
"male","group E","associate's degree","free/reduced","completed","79","80","72"
"male","group C","some high school","standard","none","80","78","65"
"female","group C","master's degree","standard","none","80","96","91"
"female","group B","some high school","standard","completed","92","96","99"
"female","group B","associate's degree","free/reduced","none","55","60","64"
"male","group D","high school","free/reduced","none","72","79","68"
"female","group B","some high school","free/reduced","completed","55","73","67"
"female","group C","some college","standard","none","43","44","44"
"female","group D","high school","standard","none","83","74","78"
"male","group B","some college","standard","none","75","81","74"
"female","group C","some high school","standard","completed","54","63","59"
"male","group C","high school","standard","completed","61","51","55"
"male","group B","associate's degree","standard","none","75","65","57"
"male","group D","some college","standard","none","87","80","75"
"male","group D","high school","standard","none","71","66","69"
"male","group C","some high school","free/reduced","none","28","27","20"
"female","group B","master's degree","standard","none","67","72","72"
"female","group D","some college","standard","none","84","91","100"
"male","group D","some high school","standard","none","68","64","57"
"female","group D","associate's degree","standard","none","47","62","65"
"male","group B","some high school","standard","none","46","44","42"
"female","group E","high school","free/reduced","none","73","73","74"
"female","group B","some high school","free/reduced","none","34","42","42"
"male","group D","high school","free/reduced","none","57","54","52"
"male","group C","some high school","standard","completed","80","83","83"
"female","group C","some college","standard","completed","78","83","84"
"male","group E","high school","free/reduced","none","79","82","74"
"female","group D","associate's degree","standard","completed","63","74","84"
"male","group B","high school","standard","none","60","56","52"
"male","group D","some high school","free/reduced","completed","69","66","64"
"male","group B","associate's degree","standard","none","81","81","82"
"female","group C","some high school","free/reduced","none","36","50","46"
"male","group D","high school","standard","none","65","58","45"
"female","group C","some high school","standard","none","65","72","68"
"female","group D","high school","standard","none","52","60","62"
"male","group D","some high school","free/reduced","none","58","55","52"
"female","group B","some high school","free/reduced","none","41","48","51"
"male","group D","some college","standard","none","72","71","68"
"male","group D","associate's degree","standard","none","82","82","76"
"female","group D","master's degree","free/reduced","completed","74","87","93"
"male","group B","some college","free/reduced","none","44","41","35"
"female","group C","associate's degree","standard","none","39","47","47"
"male","group D","associate's degree","standard","completed","85","75","85"
"female","group C","associate's degree","standard","none","89","91","91"
"male","group D","high school","free/reduced","completed","36","42","47"
"female","group D","bachelor's degree","standard","none","67","71","73"
"male","group B","master's degree","free/reduced","none","64","61","60"
"female","group D","high school","standard","completed","68","77","73"
"female","group E","some high school","free/reduced","completed","50","62","65"
"male","group D","associate's degree","free/reduced","completed","41","54","51"
"male","group B","bachelor's degree","standard","none","63","58","51"
"male","group B","some college","free/reduced","none","61","53","53"
"female","group D","some high school","standard","none","34","42","41"
"female","group C","high school","standard","completed","58","76","71"
"male","group E","master's degree","standard","completed","94","78","81"
"male","group E","some college","standard","none","67","52","53"
"male","group E","master's degree","standard","none","68","57","54"
"male","group E","associate's degree","standard","completed","99","95","92"
"male","group B","some high school","standard","completed","88","73","73"
"male","group E","bachelor's degree","free/reduced","none","74","68","68"
"male","group C","bachelor's degree","free/reduced","completed","63","67","68"
"male","group E","high school","standard","none","57","50","52"
"female","group B","high school","standard","none","81","85","81"
"female","group B","some high school","standard","completed","65","70","65"
"female","group D","high school","free/reduced","completed","66","74","78"
"male","group D","some college","standard","none","81","71","61"
"male","group C","some high school","free/reduced","none","52","55","49"
"female","group C","associate's degree","standard","completed","67","86","79"
"female","group B","associate's degree","standard","none","63","78","70"
"male","group D","associate's degree","standard","none","78","68","61"
"male","group D","some high school","standard","none","50","49","43"
"female","group B","some high school","free/reduced","completed","71","75","78"
"male","group C","associate's degree","free/reduced","none","50","60","54"
"male","group A","associate's degree","free/reduced","completed","65","64","73"
"male","group D","some college","standard","none","91","86","86"
"female","group B","some high school","standard","completed","70","73","82"
"male","group D","bachelor's degree","free/reduced","none","69","70","64"
"female","group E","master's degree","free/reduced","none","76","96","86"
"male","group C","some college","free/reduced","none","54","60","58"
"male","group B","some college","free/reduced","none","54","53","51"
"male","group B","bachelor's degree","standard","completed","81","74","70"
"female","group C","some college","standard","none","48","58","61"
"male","group E","high school","standard","none","73","64","66"
"female","group C","high school","standard","completed","73","75","80"
"male","group A","associate's degree","standard","none","73","71","69"
"male","group B","bachelor's degree","free/reduced","none","44","39","43"
"male","group C","some college","standard","none","93","89","83"
"male","group D","some high school","standard","none","58","67","63"
"female","group C","some college","standard","none","85","99","89"
"female","group C","some college","free/reduced","completed","71","81","83"
"female","group B","some college","free/reduced","completed","66","80","80"
"female","group C","some college","standard","completed","67","72","67"
"male","group C","high school","standard","completed","85","72","78"
"female","group C","some high school","standard","completed","85","81","91"
"female","group E","master's degree","free/reduced","completed","71","83","82"
"female","group A","some college","free/reduced","none","47","60","56"
"female","group D","bachelor's degree","free/reduced","completed","39","56","52"
"female","group C","bachelor's degree","standard","none","58","74","73"
"male","group C","bachelor's degree","standard","none","64","57","53"
"female","group B","bachelor's degree","standard","none","48","66","60"
"female","group C","high school","standard","completed","57","71","72"
"male","group C","high school","standard","completed","71","75","67"
"female","group E","master's degree","standard","none","73","66","70"
"female","group B","some college","standard","completed","41","51","56"
"female","group D","associate's degree","standard","none","67","69","73"
"male","group B","some high school","free/reduced","completed","63","75","68"
"male","group A","some college","free/reduced","none","53","54","49"
"male","group D","high school","free/reduced","none","60","63","65"
"male","group E","some high school","free/reduced","completed","60","53","51"
"male","group C","some college","free/reduced","none","76","73","62"
"female","group D","some college","standard","none","37","55","57"
"female","group D","bachelor's degree","standard","none","66","74","78"
"male","group C","master's degree","standard","none","68","64","67"
"male","group D","some college","standard","none","72","70","67"
"female","group E","associate's degree","standard","none","73","83","77"
"male","group A","bachelor's degree","standard","none","89","82","86"
"male","group D","associate's degree","standard","none","77","65","70"
"male","group B","bachelor's degree","standard","completed","85","84","92"
"male","group D","some high school","free/reduced","none","55","43","46"
"male","group C","high school","standard","completed","74","60","58"
"male","group C","some college","standard","none","84","84","83"
"male","group B","some high school","free/reduced","none","46","55","44"
"female","group B","associate's degree","free/reduced","completed","61","68","72"
"male","group D","associate's degree","standard","completed","70","65","72"
"male","group D","some high school","standard","none","68","70","64"
"male","group C","associate's degree","standard","none","70","72","71"
"male","group D","some college","standard","completed","64","69","64"
"male","group C","some high school","standard","none","70","66","65"
"female","group D","associate's degree","free/reduced","completed","87","92","96"
"female","group A","some high school","standard","none","73","76","74"
"female","group C","high school","free/reduced","none","51","65","61"
"male","group C","bachelor's degree","standard","completed","93","93","93"
"female","group D","some college","free/reduced","completed","71","81","82"
"female","group C","some high school","standard","none","59","70","68"
"female","group A","some high school","standard","completed","71","80","80"
"male","group C","associate's degree","standard","completed","76","76","76"
"female","group B","bachelor's degree","standard","none","73","82","82"
"female","group E","some high school","free/reduced","none","76","83","81"
"male","group D","master's degree","standard","none","62","56","54"
"female","group A","associate's degree","free/reduced","none","54","71","73"
"male","group A","some high school","free/reduced","none","56","61","54"
"male","group D","some high school","standard","completed","43","41","40"
"male","group E","high school","standard","none","59","52","49"
"female","group D","high school","standard","none","72","89","91"
"male","group B","master's degree","standard","none","89","73","76"
"female","group C","high school","standard","none","56","63","65"
"male","group C","high school","standard","completed","85","80","78"
"female","group A","bachelor's degree","standard","completed","82","98","100"
"male","group D","high school","standard","completed","94","93","97"
"male","group D","bachelor's degree","standard","none","51","52","50"
"female","group D","some college","standard","completed","77","90","96"
"male","group C","bachelor's degree","standard","none","66","60","61"
"male","group E","high school","free/reduced","completed","77","79","75"
"male","group D","associate's degree","standard","completed","89","87","90"
"male","group D","master's degree","free/reduced","completed","65","74","73"
"female","group D","master's degree","free/reduced","none","65","80","75"
"female","group B","some high school","standard","completed","80","81","83"
"male","group B","associate's degree","free/reduced","none","52","43","48"
"female","group D","bachelor's degree","free/reduced","none","75","82","83"
"male","group C","associate's degree","standard","none","75","80","72"
"female","group E","some high school","free/reduced","none","63","68","68"
"female","group C","high school","standard","completed","60","70","72"
"female","group B","some college","standard","completed","82","89","92"
"female","group D","bachelor's degree","free/reduced","none","39","61","62"
"female","group D","master's degree","standard","none","71","78","82"
"female","group B","some college","free/reduced","completed","59","67","75"
"male","group C","bachelor's degree","standard","completed","68","69","77"
"female","group E","some college","standard","none","68","78","63"
"male","group C","associate's degree","standard","none","84","79","79"
"male","group D","some college","standard","completed","53","52","48"
"female","group B","master's degree","standard","completed","81","92","94"
"female","group C","some college","standard","none","71","75","70"
"male","group B","some college","free/reduced","none","46","47","41"
"female","group A","some college","standard","none","78","74","76"
"male","group B","some high school","free/reduced","completed","58","64","58"
"male","group D","some college","standard","none","87","87","85"
"female","group B","some high school","standard","none","75","88","86"
"female","group A","high school","standard","completed","81","90","87"
"female","group C","bachelor's degree","free/reduced","none","65","71","67"
"male","group B","high school","standard","none","63","64","55"
"male","group E","high school","free/reduced","completed","40","34","34"
"male","group D","bachelor's degree","free/reduced","completed","82","94","90"
"male","group C","some college","standard","none","83","73","72"
"female","group E","some high school","standard","completed","68","67","70"
"male","group E","high school","standard","none","75","70","69"
"female","group D","associate's degree","standard","completed","100","100","100"
"male","group D","high school","standard","completed","78","76","83"
"female","group B","high school","free/reduced","completed","65","68","72"
"male","group E","some college","standard","none","55","56","47"
"female","group E","associate's degree","standard","completed","71","72","76"
"male","group D","some college","free/reduced","completed","69","79","72"
"male","group B","high school","free/reduced","completed","79","70","68"
"male","group D","master's degree","standard","completed","79","75","78"
"female","group C","some college","free/reduced","none","68","83","81"
"male","group A","bachelor's degree","standard","none","73","67","68"
"male","group C","some high school","standard","none","89","82","84"
"female","group C","high school","standard","none","78","81","74"
"female","group D","associate's degree","standard","completed","95","92","95"
"male","group B","high school","standard","completed","70","61","59"
"female","group E","some high school","free/reduced","completed","67","67","75"
"male","group B","master's degree","free/reduced","none","39","45","39"
"female","group A","some high school","standard","completed","48","66","65"
"female","group E","associate's degree","standard","none","64","65","65"
"female","group E","high school","standard","none","84","82","84"
"female","group C","some college","standard","completed","74","80","83"
"female","group B","some college","free/reduced","none","62","78","75"
"female","group D","high school","free/reduced","completed","87","86","90"
"male","group B","some college","free/reduced","none","37","36","36"
"female","group E","some college","standard","none","85","81","82"
"female","group C","high school","standard","none","73","79","72"
"male","group C","bachelor's degree","standard","completed","79","73","79"
"male","group E","associate's degree","standard","none","74","65","62"
"male","group D","associate's degree","standard","none","70","62","58"
"female","group C","high school","standard","completed","79","83","88"
"male","group D","high school","free/reduced","none","62","59","58"
"male","group C","some college","standard","none","62","54","54"
"male","group E","some high school","standard","completed","78","74","70"
"male","group B","master's degree","free/reduced","completed","80","84","83"
"female","group C","high school","standard","none","76","75","79"
"female","group E","associate's degree","standard","none","76","68","75"
"male","group D","high school","standard","none","76","78","76"
"male","group B","high school","free/reduced","none","33","34","32"
"female","group B","high school","standard","none","58","61","61"
"female","group D","associate's degree","free/reduced","completed","72","80","82"
"female","group D","bachelor's degree","free/reduced","none","74","91","90"
"female","group C","high school","standard","completed","70","77","75"
"male","group D","associate's degree","standard","none","83","73","73"
"male","group C","high school","standard","none","60","57","43"
"male","group D","some college","standard","none","82","85","82"
"female","group B","associate's degree","standard","none","70","70","73"
"male","group E","master's degree","free/reduced","none","62","57","48"
"male","group D","some college","free/reduced","completed","70","76","75"
"female","group B","associate's degree","standard","none","81","88","86"
"male","group B","high school","standard","completed","81","76","77"
"male","group E","associate's degree","free/reduced","none","70","64","60"
"female","group E","associate's degree","standard","none","86","96","91"
"male","group C","bachelor's degree","standard","completed","93","85","89"
"male","group D","bachelor's degree","standard","none","72","76","70"
"female","group D","some high school","standard","none","73","80","80"
"female","group E","some college","standard","completed","80","82","84"
"female","group C","some college","standard","none","49","55","55"
"male","group C","high school","free/reduced","completed","45","42","37"
"female","group D","associate's degree","standard","completed","78","88","93"
"female","group C","high school","free/reduced","none","58","74","71"
"female","group A","bachelor's degree","standard","none","55","73","65"
"male","group A","associate's degree","standard","completed","69","77","74"
"female","group C","master's degree","free/reduced","completed","68","87","92"
"female","group B","associate's degree","free/reduced","none","60","75","77"
"female","group E","bachelor's degree","standard","completed","94","100","100"
"female","group E","some high school","standard","none","73","73","71"
"male","group C","some high school","free/reduced","none","39","45","39"
"female","group E","some college","standard","none","67","72","72"
"female","group E","some college","free/reduced","none","63","73","68"
"male","group C","associate's degree","standard","none","87","97","86"
"male","group C","associate's degree","free/reduced","none","32","33","27"
"female","group C","some college","standard","none","57","58","61"
"female","group D","high school","standard","none","68","80","77"
"male","group C","some high school","standard","none","80","69","62"
"male","group D","some college","standard","none","85","76","75"
"male","group A","some high school","standard","none","58","53","49"
"female","group C","high school","standard","none","61","70","73"
"female","group C","some high school","standard","completed","77","88","79"
"female","group D","bachelor's degree","standard","none","80","91","87"
"male","group C","some college","standard","completed","88","79","78"
"female","group D","some high school","standard","none","68","79","80"
"female","group C","high school","free/reduced","none","61","72","64"
"male","group B","some college","free/reduced","none","80","82","75"
"female","group D","high school","standard","completed","77","86","89"
"male","group C","some college","standard","none","79","73","69"
"female","group C","associate's degree","free/reduced","completed","54","75","79"
"female","group B","some high school","free/reduced","none","33","46","41"
"female","group C","bachelor's degree","standard","none","58","56","58"
"female","group B","master's degree","standard","none","68","88","84"
"female","group D","associate's degree","standard","completed","59","75","76"
"female","group D","some college","standard","none","80","86","89"
"female","group D","master's degree","free/reduced","none","47","63","66"
"male","group B","some high school","standard","none","85","76","73"
"male","group B","associate's degree","free/reduced","none","52","43","40"
"male","group C","high school","free/reduced","completed","59","59","62"
"male","group B","some college","free/reduced","none","67","63","61"
"female","group E","bachelor's degree","free/reduced","none","61","73","72"
"male","group C","associate's degree","standard","none","58","53","48"
"male","group B","some high school","standard","completed","66","71","72"
"female","group C","high school","standard","none","56","56","55"
"female","group C","high school","free/reduced","none","49","61","58"
"female","group D","some college","free/reduced","completed","44","64","68"
"female","group E","high school","standard","completed","78","92","87"
"male","group D","associate's degree","free/reduced","completed","89","86","88"
"male","group A","bachelor's degree","free/reduced","none","70","61","64"
"female","group E","some college","standard","none","69","61","58"
"male","group C","some college","standard","none","80","81","74"
"female","group D","associate's degree","standard","completed","58","64","66"
"female","group C","bachelor's degree","standard","none","80","89","96"
"male","group D","some high school","free/reduced","none","65","57","61"
"male","group D","high school","free/reduced","none","54","65","56"
"female","group D","high school","free/reduced","completed","46","68","65"
"male","group D","bachelor's degree","free/reduced","none","40","34","33"
"male","group A","high school","standard","completed","79","66","64"
"male","group D","bachelor's degree","free/reduced","none","79","75","68"
"female","group A","some high school","free/reduced","none","39","58","51"
"female","group B","high school","standard","none","53","67","61"
"male","group E","some college","standard","completed","85","81","82"
"male","group B","some high school","free/reduced","none","67","62","53"
"male","group D","some high school","free/reduced","none","34","40","28"
"female","group C","high school","free/reduced","none","54","66","59"
"male","group C","associate's degree","standard","none","69","69","59"
"female","group D","some high school","standard","none","41","50","47"
"female","group D","master's degree","standard","none","78","88","96"
"male","group C","bachelor's degree","standard","none","45","53","52"
"male","group D","associate's degree","free/reduced","none","68","62","65"
"female","group C","associate's degree","free/reduced","none","63","78","72"
"male","group D","some college","standard","none","62","60","58"
"male","group B","some college","standard","none","57","56","50"
"female","group D","some high school","standard","none","67","75","75"
"female","group C","master's degree","standard","none","57","59","58"
"female","group D","associate's degree","standard","completed","80","85","93"
"male","group C","associate's degree","free/reduced","none","74","67","64"
"male","group D","associate's degree","standard","none","76","65","72"
"female","group A","high school","standard","none","63","69","74"
"male","group C","some high school","standard","completed","61","63","57"
"male","group A","bachelor's degree","standard","none","76","78","76"
"female","group B","master's degree","standard","completed","52","68","68"
"male","group D","high school","standard","none","60","52","55"
"female","group C","associate's degree","standard","none","75","76","81"
"female","group C","master's degree","free/reduced","none","40","46","47"
"male","group C","some high school","standard","none","70","66","57"
"male","group B","some college","standard","none","81","74","69"
"female","group C","some high school","free/reduced","none","55","63","61"
"female","group B","some high school","free/reduced","completed","54","70","67"
"female","group B","some high school","free/reduced","none","28","48","43"
"male","group C","some college","free/reduced","none","38","33","33"
"female","group B","some high school","free/reduced","none","41","55","46"
"male","group A","some college","standard","none","72","59","57"
"male","group A","associate's degree","standard","none","80","71","68"
"female","group A","some college","standard","completed","68","83","78"
"male","group B","some high school","standard","none","57","49","46"
"male","group D","some high school","standard","none","75","64","64"
"female","group D","some high school","standard","completed","52","61","62"
"male","group B","associate's degree","free/reduced","none","40","30","27"
"male","group C","associate's degree","standard","none","91","83","75"
"male","group C","associate's degree","standard","completed","84","85","81"
"female","group D","associate's degree","standard","none","71","75","72"
"female","group C","master's degree","free/reduced","none","65","68","67"
"female","group E","some high school","standard","completed","83","92","92"
"female","group D","high school","standard","completed","84","92","100"
"male","group D","high school","free/reduced","completed","61","60","61"
"male","group C","some high school","standard","none","70","61","62"
"female","group C","bachelor's degree","free/reduced","completed","51","71","67"
"male","group C","associate's degree","standard","none","98","92","87"
"male","group A","associate's degree","standard","completed","57","62","63"
"male","group B","bachelor's degree","standard","none","69","62","62"
"male","group C","associate's degree","standard","completed","90","84","86"
"male","group D","some high school","standard","none","65","58","57"
"female","group D","high school","standard","none","78","80","81"
"female","group C","high school","standard","none","64","72","71"
"female","group A","master's degree","standard","completed","83","94","100"
"male","group C","some college","free/reduced","none","50","52","45"
"male","group D","some high school","free/reduced","completed","62","72","69"
"male","group D","some college","standard","none","89","79","77"
"female","group C","high school","free/reduced","completed","57","71","75"
"female","group B","high school","standard","none","76","74","66"
"female","group A","high school","standard","none","55","62","62"
"male","group B","some high school","free/reduced","none","53","52","52"
"female","group C","some high school","free/reduced","none","47","54","59"
"female","group C","bachelor's degree","free/reduced","none","63","72","65"
"female","group D","some college","standard","completed","71","74","78"
"male","group C","some high school","standard","completed","77","68","67"
"female","group D","some college","standard","completed","50","54","58"
"male","group C","some college","standard","completed","65","65","65"
"male","group A","some high school","standard","none","47","27","34"
"female","group C","bachelor's degree","standard","none","58","83","86"
"male","group D","associate's degree","standard","completed","93","87","96"
"female","group C","master's degree","free/reduced","completed","58","75","69"
"male","group C","some high school","free/reduced","completed","51","56","55"
"female","group B","some high school","free/reduced","none","56","69","68"
"female","group E","some high school","free/reduced","completed","37","50","56"
"female","group C","master's degree","standard","none","76","82","83"
"female","group D","high school","standard","completed","62","71","73"
"male","group B","some college","free/reduced","completed","56","62","56"
"female","group C","some college","standard","none","75","87","80"
"male","group B","some college","standard","none","71","67","68"
"male","group C","some high school","standard","none","64","55","55"
"female","group D","some high school","standard","none","72","78","79"
"male","group D","some college","standard","none","58","62","54"
"female","group C","high school","standard","none","53","65","62"
"male","group E","some college","standard","completed","96","86","87"
"female","group D","some high school","standard","completed","76","86","94"
