"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group D","master's degree","free/reduced","none","69","70","69"
"male","group D","high school","standard","completed","81","82","80"
"female","group C","associate's degree","free/reduced","completed","59","86","86"
"female","group B","bachelor's degree","free/reduced","none","44","61","63"
"female","group A","associate's degree","standard","completed","55","67","65"
"female","group B","high school","free/reduced","none","64","83","77"
"female","group D","bachelor's degree","free/reduced","none","49","64","62"
"female","group E","associate's degree","free/reduced","none","68","76","71"
"male","group C","bachelor's degree","free/reduced","completed","67","71","76"
"female","group D","high school","standard","none","67","67","66"
"male","group C","associate's degree","standard","none","59","61","58"
"female","group B","some college","standard","none","51","64","59"
"male","group B","associate's degree","free/reduced","completed","59","66","59"
"male","group D","some college","standard","none","73","63","69"
"male","group D","associate's degree","standard","completed","82","82","84"
"female","group E","some high school","standard","none","48","49","45"
"male","group E","associate's degree","free/reduced","none","52","51","45"
"male","group C","associate's degree","standard","completed","63","66","64"
"female","group E","master's degree","standard","none","75","79","82"
"male","group B","some college","standard","none","73","71","66"
"male","group C","some high school","free/reduced","none","63","60","52"
"male","group B","high school","standard","completed","79","71","75"
"male","group C","bachelor's degree","standard","none","88","80","78"
"male","group B","some college","standard","completed","85","70","77"
"male","group D","some high school","standard","none","65","62","57"
"female","group B","some college","standard","none","53","70","67"
"female","group A","associate's degree","standard","none","42","57","48"
"female","group C","some high school","free/reduced","none","39","61","49"
"male","group C","some high school","standard","none","56","50","44"
"male","group D","associate's degree","standard","completed","88","84","88"
"female","group B","associate's degree","standard","completed","79","88","87"
"male","group C","some college","free/reduced","none","50","54","40"
"female","group C","associate's degree","free/reduced","none","47","49","51"
"female","group D","high school","free/reduced","completed","70","88","85"
"female","group A","associate's degree","standard","none","81","88","86"
"female","group A","bachelor's degree","standard","completed","74","86","85"
"female","group C","some college","standard","none","81","85","83"
"male","group E","some high school","standard","completed","100","96","94"
"female","group B","high school","free/reduced","none","51","64","59"
"female","group D","high school","standard","completed","64","80","80"
"male","group D","associate's degree","standard","none","74","57","60"
"female","group C","some college","free/reduced","none","41","49","53"
"female","group C","high school","free/reduced","completed","51","59","56"
"female","group B","some high school","standard","completed","69","79","88"
"female","group C","high school","standard","completed","56","66","64"
"male","group C","some college","free/reduced","none","55","50","51"
"female","group D","high school","standard","completed","54","66","66"
"female","group D","high school","standard","completed","52","64","68"
"male","group C","high school","standard","none","66","62","57"
"male","group D","some college","free/reduced","completed","82","75","78"
"male","group C","some high school","free/reduced","none","48","56","49"
"male","group D","high school","free/reduced","none","67","60","62"
"male","group D","high school","standard","none","75","60","59"
"male","group E","some college","free/reduced","none","62","65","59"
"male","group D","some high school","standard","completed","86","72","73"
"male","group C","associate's degree","standard","none","77","68","68"
"female","group D","bachelor's degree","free/reduced","completed","80","93","100"
"male","group C","some college","standard","completed","87","76","75"
"female","group D","some college","free/reduced","none","55","62","63"
"male","group D","bachelor's degree","free/reduced","none","63","53","50"
"female","group B","high school","standard","completed","55","66","63"
"male","group A","associate's degree","free/reduced","none","65","71","57"
"male","group D","high school","free/reduced","completed","52","51","43"
"male","group B","high school","standard","none","81","73","69"
"female","group E","associate's degree","free/reduced","none","66","77","78"
"male","group C","master's degree","standard","none","82","72","77"
"male","group D","bachelor's degree","standard","none","74","78","77"
"male","group B","master's degree","standard","none","96","85","90"
"male","group E","some high school","free/reduced","none","74","71","60"
"female","group D","some college","standard","completed","72","86","84"
"female","group B","some high school","standard","none","74","89","85"
"female","group C","bachelor's degree","free/reduced","none","69","81","83"
"female","group E","associate's degree","standard","none","86","76","85"
"female","group E","high school","standard","completed","90","100","100"
"female","group B","some high school","standard","none","68","81","77"
"male","group B","some high school","standard","none","74","78","72"
"male","group B","bachelor's degree","standard","completed","98","94","93"
"male","group B","high school","standard","completed","81","75","77"
"male","group C","high school","free/reduced","none","69","72","65"
"female","group C","some college","free/reduced","completed","33","48","47"
"male","group D","some high school","free/reduced","none","64","62","56"
"female","group D","high school","standard","none","68","80","84"
"female","group D","some high school","free/reduced","none","27","42","47"
"female","group D","associate's degree","standard","completed","85","99","99"
"female","group E","high school","standard","none","71","68","66"
"female","group E","master's degree","standard","none","73","70","68"
"female","group C","some college","standard","completed","55","71","72"
"male","group B","associate's degree","standard","none","81","69","70"
"female","group B","some college","standard","none","61","66","68"
"male","group C","some college","standard","none","77","82","75"
"male","group C","bachelor's degree","standard","none","84","81","77"
"female","group B","some college","standard","completed","75","92","85"
"male","group C","bachelor's degree","free/reduced","completed","87","90","93"
"male","group E","some high school","standard","none","72","67","57"
"female","group B","associate's degree","free/reduced","none","37","45","46"
"female","group C","high school","free/reduced","none","61","66","69"
"male","group A","some college","standard","none","65","61","58"
"male","group A","some college","standard","none","61","66","58"
"female","group C","associate's degree","standard","none","61","70","62"
"male","group B","associate's degree","free/reduced","none","58","64","53"
"male","group D","associate's degree","free/reduced","none","67","73","61"
"female","group A","high school","standard","none","65","64","70"
"male","group E","some college","standard","none","94","83","74"
"female","group D","bachelor's degree","free/reduced","completed","43","53","63"
"male","group E","some college","free/reduced","none","77","74","64"
"female","group E","high school","standard","none","63","69","64"
"female","group C","some college","standard","none","63","71","69"
"female","group C","some college","standard","completed","65","81","82"
"female","group C","high school","free/reduced","completed","27","36","43"
"male","group D","master's degree","standard","none","71","72","76"
"male","group C","master's degree","standard","none","80","75","74"
"male","group B","bachelor's degree","free/reduced","none","56","57","47"
"male","group B","associate's degree","standard","none","86","78","77"
"female","group C","high school","free/reduced","none","40","62","58"
"male","group A","associate's degree","standard","none","73","72","70"
"female","group B","high school","standard","completed","73","78","80"
"male","group D","high school","free/reduced","completed","72","69","67"
"female","group B","some college","standard","none","71","79","72"
"female","group B","some college","standard","none","83","97","93"
"female","group C","associate's degree","free/reduced","none","49","57","54"
"male","group D","high school","free/reduced","completed","64","69","67"
"male","group D","some high school","free/reduced","none","64","58","61"
"male","group D","associate's degree","free/reduced","none","65","50","50"
"female","group E","bachelor's degree","standard","none","66","73","72"
"female","group E","high school","free/reduced","completed","72","81","81"
"male","group B","some high school","standard","none","67","58","56"
"male","group B","some college","free/reduced","completed","78","78","76"
"male","group C","high school","standard","none","55","50","46"
"female","group E","high school","free/reduced","none","57","62","66"
"female","group B","some high school","standard","none","54","59","56"
"male","group A","some high school","free/reduced","completed","71","79","75"
"female","group D","high school","standard","none","53","63","64"
"female","group D","associate's degree","free/reduced","none","38","61","59"
"male","group E","some college","standard","none","77","68","66"
"female","group A","bachelor's degree","standard","none","87","82","87"
"male","group B","associate's degree","standard","completed","68","70","71"
"male","group B","associate's degree","free/reduced","none","47","42","40"
"male","group D","some college","standard","completed","100","92","93"
"female","group B","some college","standard","none","79","93","86"
"female","group B","high school","free/reduced","none","50","61","51"
"male","group B","some college","standard","none","73","74","65"
"male","group C","associate's degree","standard","completed","66","58","60"
"female","group D","bachelor's degree","standard","completed","87","92","95"
"female","group D","some college","free/reduced","completed","42","50","50"
"female","group C","some high school","standard","none","70","68","73"
"male","group C","associate's degree","standard","none","63","52","50"
"female","group C","master's degree","standard","none","95","97","98"
"male","group C","associate's degree","free/reduced","none","40","38","32"
"male","group C","some college","free/reduced","none","60","55","47"
"female","group C","high school","standard","none","62","72","66"
"male","group B","some high school","standard","completed","94","87","88"
"female","group D","associate's degree","standard","none","56","60","59"
"female","group C","some college","standard","completed","52","66","70"
"male","group D","some college","standard","none","79","75","72"
"male","group E","bachelor's degree","standard","completed","67","63","62"
"male","group B","some college","standard","none","51","44","40"
"female","group C","some high school","free/reduced","completed","66","88","90"
"male","group A","associate's degree","free/reduced","none","73","68","67"
"female","group B","some college","standard","none","59","63","59"
"male","group C","associate's degree","standard","none","72","59","58"
"female","group B","bachelor's degree","standard","none","66","80","75"
"female","group B","bachelor's degree","standard","completed","48","68","64"
"female","group D","bachelor's degree","free/reduced","completed","68","89","88"
"female","group A","bachelor's degree","free/reduced","none","59","85","79"
"male","group C","associate's degree","standard","none","68","60","59"
"female","group A","master's degree","standard","completed","75","92","91"
"male","group C","some high school","standard","none","72","59","59"
"male","group E","high school","standard","completed","79","70","69"
"male","group D","some college","standard","none","82","79","73"
"male","group D","associate's degree","standard","none","83","91","86"
"female","group D","some high school","standard","none","86","87","92"
"male","group B","some high school","standard","completed","73","70","66"
"female","group C","some college","standard","none","73","84","86"
"female","group D","some high school","standard","none","79","89","93"
"male","group E","bachelor's degree","free/reduced","none","64","66","58"
"male","group D","some college","free/reduced","completed","57","53","53"
"male","group D","some college","free/reduced","completed","81","82","81"
"male","group E","associate's degree","free/reduced","none","80","77","71"
"female","group E","some high school","standard","none","62","71","67"
"male","group B","master's degree","standard","none","84","76","75"
"female","group D","high school","standard","none","63","73","77"
"male","group E","bachelor's degree","standard","completed","86","73","74"
"female","group A","associate's degree","free/reduced","none","58","73","66"
"female","group A","associate's degree","standard","none","75","89","87"
"male","group D","some high school","standard","completed","88","84","86"
"male","group A","associate's degree","free/reduced","none","74","73","64"
"male","group C","associate's degree","standard","none","45","33","31"
"female","group A","master's degree","standard","completed","82","99","100"
"female","group E","high school","free/reduced","completed","88","89","88"
"female","group E","high school","free/reduced","none","46","48","49"
"male","group E","bachelor's degree","standard","none","84","74","68"
"male","group C","associate's degree","standard","none","95","92","81"
"male","group D","associate's degree","standard","none","88","85","83"
"male","group B","some high school","standard","completed","63","65","59"
"male","group D","some college","standard","completed","94","81","85"
"female","group D","associate's degree","free/reduced","none","44","48","54"
"male","group C","some college","standard","none","63","61","49"
"male","group D","associate's degree","standard","completed","95","90","89"
"male","group E","some college","free/reduced","completed","78","69","69"
"female","group D","some college","standard","none","67","71","73"
"male","group E","high school","free/reduced","completed","59","67","66"
"female","group C","high school","standard","none","57","58","60"
"male","group C","bachelor's degree","free/reduced","completed","57","66","68"
"female","group B","some high school","standard","completed","74","85","89"
"male","group C","some college","standard","none","88","82","81"
"male","group C","some college","standard","completed","62","66","63"
"female","group C","high school","standard","completed","81","96","92"
"female","group C","some college","standard","none","81","91","93"
"female","group C","some high school","free/reduced","completed","68","74","76"
"female","group C","master's degree","free/reduced","completed","42","60","66"
"male","group D","associate's degree","free/reduced","completed","52","51","55"
"male","group C","bachelor's degree","standard","none","73","65","67"
"female","group B","master's degree","standard","completed","63","71","70"
"male","group B","bachelor's degree","standard","none","69","58","55"
"female","group D","associate's degree","standard","none","70","79","79"
"female","group B","associate's degree","free/reduced","none","44","50","53"
"female","group C","bachelor's degree","standard","completed","86","94","95"
"female","group C","associate's degree","standard","none","58","75","69"
"male","group C","high school","standard","none","83","79","78"
"female","group D","some college","standard","completed","58","69","73"
"female","group B","high school","standard","none","71","87","83"
"male","group C","some high school","standard","none","44","50","42"
"male","group E","some high school","standard","none","98","84","82"
"male","group E","some college","free/reduced","none","85","86","78"
"female","group C","some high school","standard","none","63","75","73"
"male","group C","some college","standard","completed","66","72","69"
"male","group B","associate's degree","standard","none","74","63","60"
"female","group E","high school","standard","none","75","81","85"
"male","group C","some high school","standard","completed","57","58","61"
"female","group B","some college","standard","none","68","73","69"
"male","group D","high school","free/reduced","none","56","59","57"
"female","group C","high school","standard","none","70","79","74"
"male","group A","some high school","standard","none","68","69","63"
"female","group D","some college","standard","completed","68","78","82"
"male","group C","some high school","free/reduced","none","32","42","32"
"female","group B","high school","free/reduced","none","36","63","58"
"female","group B","high school","standard","completed","68","70","75"
"male","group E","some college","standard","none","96","82","76"
"female","group E","some college","standard","none","86","81","78"
"male","group C","associate's degree","free/reduced","none","51","51","54"
"male","group D","some college","free/reduced","none","39","48","34"
"female","group C","some high school","free/reduced","completed","23","39","34"
"male","group C","high school","standard","none","79","63","62"
"female","group E","some college","standard","none","87","86","85"
"male","group D","some college","standard","none","82","70","68"
"male","group D","some college","standard","none","51","39","41"
"male","group D","some high school","standard","completed","69","62","67"
"female","group D","some college","standard","none","65","62","65"
"male","group B","associate's degree","standard","completed","85","89","84"
"female","group C","some college","free/reduced","completed","69","93","92"
"female","group D","associate's degree","standard","completed","79","86","99"
"male","group E","high school","standard","none","72","57","58"
"male","group D","bachelor's degree","standard","completed","80","65","72"
"male","group C","high school","standard","none","67","64","54"
"male","group D","master's degree","free/reduced","completed","62","67","70"
"female","group C","associate's degree","standard","none","50","58","57"
"male","group B","high school","standard","none","39","39","32"
"female","group B","some high school","standard","none","50","59","56"
"female","group D","some college","free/reduced","none","41","51","45"
"female","group C","some college","standard","none","60","69","68"
"female","group C","some college","free/reduced","completed","61","74","67"
"male","group C","associate's degree","standard","none","90","91","77"
"male","group D","associate's degree","standard","none","62","67","65"
"male","group B","high school","free/reduced","none","48","53","44"
"male","group D","high school","standard","none","69","54","49"
"female","group C","high school","free/reduced","completed","72","82","77"
"female","group C","associate's degree","standard","none","61","82","78"
"male","group E","some college","standard","completed","100","100","100"
"male","group B","associate's degree","standard","completed","72","66","61"
"male","group C","master's degree","standard","completed","84","77","76"
"male","group B","some college","free/reduced","none","47","56","52"
"female","group C","bachelor's degree","standard","none","86","95","92"
"male","group D","associate's degree","standard","completed","88","82","84"
"female","group D","some high school","standard","none","55","73","74"
"female","group B","associate's degree","standard","completed","50","66","64"
"female","group C","some high school","free/reduced","completed","71","84","86"
"female","group B","master's degree","free/reduced","none","81","86","88"
"female","group D","associate's degree","standard","completed","62","75","83"
"male","group C","high school","free/reduced","completed","68","66","65"
"female","group B","some high school","free/reduced","none","49","69","63"
"male","group D","master's degree","standard","none","91","75","79"
"male","group D","some high school","standard","none","83","80","81"
"female","group D","some high school","standard","none","56","72","72"
"female","group D","associate's degree","free/reduced","none","52","59","56"
"female","group D","high school","standard","none","57","65","58"
"male","group D","some college","standard","none","56","51","50"
"female","group C","some high school","standard","completed","65","62","71"
"female","group A","some college","free/reduced","none","51","60","58"
"female","group C","some college","standard","completed","64","75","71"
"male","group D","some college","free/reduced","none","53","47","41"
"female","group D","some high school","standard","none","59","56","60"
"female","group D","high school","free/reduced","none","46","61","61"
"male","group D","bachelor's degree","standard","none","58","53","56"
"male","group B","high school","standard","completed","55","53","54"
"female","group B","some high school","standard","completed","77","78","80"
"female","group C","some high school","standard","completed","65","85","81"
"male","group D","some college","standard","none","90","76","82"
"female","group C","high school","free/reduced","none","78","81","81"
"male","group D","some college","standard","completed","80","84","86"
"female","group D","some college","standard","completed","70","79","90"
"female","group D","associate's degree","standard","none","68","73","80"
"female","group D","high school","standard","none","74","87","87"
"male","group E","associate's degree","standard","none","76","72","63"
"female","group D","some high school","free/reduced","none","78","88","81"
"female","group D","some high school","standard","none","63","76","70"
"male","group D","associate's degree","free/reduced","completed","53","57","62"
"female","group C","some high school","free/reduced","none","42","52","57"
"male","group C","some high school","standard","none","58","67","56"
"male","group C","high school","standard","none","53","57","48"
"male","group D","bachelor's degree","free/reduced","none","84","77","74"
"male","group B","associate's degree","free/reduced","completed","56","51","55"
"female","group D","some college","standard","none","64","64","67"
"female","group D","bachelor's degree","standard","completed","92","99","100"
"female","group C","associate's degree","free/reduced","none","48","65","60"
"female","group C","associate's degree","standard","none","86","97","92"
"female","group D","bachelor's degree","standard","completed","88","93","94"
"female","group D","bachelor's degree","standard","none","84","83","83"
"female","group C","bachelor's degree","standard","none","49","65","65"
"male","group B","high school","free/reduced","completed","72","71","68"
"male","group C","some high school","standard","none","67","61","57"
"female","group C","bachelor's degree","standard","completed","71","91","88"
"male","group C","associate's degree","standard","none","67","55","58"
"female","group D","bachelor's degree","free/reduced","none","53","77","75"
"male","group C","associate's degree","standard","completed","61","68","69"
"female","group D","some college","standard","completed","75","81","86"
"female","group C","some college","standard","completed","89","98","97"
"female","group C","some high school","standard","none","82","92","91"
"male","group B","high school","standard","none","90","83","79"
"male","group C","high school","free/reduced","none","63","60","55"
"female","group D","bachelor's degree","standard","completed","57","71","78"
"male","group C","associate's degree","standard","none","88","74","70"
"male","group A","some high school","standard","completed","74","70","73"
"female","group C","some high school","standard","none","82","88","87"
"female","group B","some high school","standard","none","62","70","69"
"female","group B","associate's degree","standard","completed","69","72","78"
"female","group D","associate's degree","standard","completed","92","98","100"
"female","group E","master's degree","standard","none","85","85","83"
"female","group E","associate's degree","standard","completed","94","96","98"
"male","group C","some college","standard","none","62","60","57"
"female","group B","bachelor's degree","standard","none","79","79","84"
"female","group A","associate's degree","standard","none","67","74","77"
"male","group A","bachelor's degree","standard","none","68","59","61"
"female","group A","bachelor's degree","standard","none","56","69","65"
"male","group C","some college","free/reduced","completed","55","56","52"
"female","group D","high school","standard","none","51","60","62"
"male","group D","high school","standard","none","95","80","79"
"female","group A","some high school","standard","none","69","71","66"
"female","group B","some college","standard","none","85","87","86"
"female","group C","high school","standard","none","44","51","52"
"male","group C","some college","standard","none","71","61","58"
"male","group D","associate's degree","free/reduced","completed","83","78","81"
"female","group C","high school","free/reduced","completed","70","83","93"
"female","group D","some high school","free/reduced","completed","42","61","63"
"female","group C","bachelor's degree","standard","completed","89","100","100"
"male","group E","some college","standard","none","82","73","63"
"male","group D","some college","standard","none","45","37","35"
"male","group D","bachelor's degree","standard","none","88","85","86"
"male","group D","some high school","free/reduced","completed","40","40","43"
"female","group B","associate's degree","standard","none","71","77","83"
"female","group E","some college","free/reduced","completed","67","74","74"
"female","group D","bachelor's degree","standard","none","94","100","95"
"female","group C","some college","standard","completed","58","73","73"
"male","group C","bachelor's degree","standard","completed","84","88","84"
"male","group B","high school","free/reduced","completed","57","58","60"
"female","group D","some college","standard","none","60","69","70"
"female","group D","associate's degree","standard","completed","88","88","89"
"male","group B","some college","free/reduced","completed","61","63","62"
"male","group A","some high school","standard","none","65","63","55"
"male","group D","some high school","standard","completed","100","94","93"
"female","group B","master's degree","free/reduced","none","72","82","79"
"male","group D","high school","standard","completed","70","75","71"
"female","group B","high school","free/reduced","completed","39","57","62"
"male","group B","bachelor's degree","standard","none","73","72","62"
"female","group D","associate's degree","free/reduced","none","55","68","65"
"male","group C","some college","free/reduced","none","52","49","46"
"female","group D","master's degree","standard","completed","56","71","71"
"male","group D","bachelor's degree","standard","none","82","62","70"
"female","group C","bachelor's degree","standard","none","82","98","93"
"female","group C","some college","standard","none","70","80","74"
"female","group E","some high school","standard","none","56","57","58"
"female","group B","bachelor's degree","standard","none","80","83","83"
"male","group C","bachelor's degree","standard","none","57","58","53"
"male","group C","master's degree","free/reduced","none","60","56","56"
"female","group C","associate's degree","standard","completed","71","89","88"
"female","group D","some college","standard","completed","87","93","97"
"female","group C","associate's degree","free/reduced","none","36","55","50"
"male","group C","some high school","free/reduced","none","50","51","45"
"female","group C","high school","free/reduced","none","34","46","47"
"female","group D","some college","standard","none","80","97","92"
"female","group B","some high school","standard","none","51","65","57"
"female","group E","some college","standard","none","76","72","68"
"female","group B","bachelor's degree","standard","none","62","74","75"
"male","group B","some high school","standard","none","49","47","40"
"male","group C","associate's degree","standard","none","65","67","56"
"female","group E","some high school","standard","completed","70","75","80"
"female","group C","high school","free/reduced","none","59","72","69"
"male","group C","some college","standard","none","80","68","65"
"female","group D","high school","standard","none","79","86","80"
"male","group D","some college","standard","completed","75","72","72"
"female","group C","some college","standard","none","63","71","64"
"female","group E","high school","standard","none","65","68","68"
"female","group C","some college","free/reduced","completed","68","81","79"
"male","group B","some high school","free/reduced","none","38","32","29"
"female","group D","some high school","standard","completed","70","76","76"
"male","group E","some college","standard","completed","81","78","72"
"female","group A","some college","standard","none","54","62","65"
"male","group C","bachelor's degree","standard","completed","97","94","99"
"female","group C","some high school","standard","none","29","43","30"
"female","group B","bachelor's degree","standard","completed","92","95","100"
"female","group C","some college","standard","none","63","63","67"
"male","group C","high school","free/reduced","none","58","58","56"
"male","group D","master's degree","standard","none","87","76","74"
"male","group C","high school","free/reduced","none","56","64","51"
"female","group C","master's degree","standard","none","69","73","79"
"male","group C","high school","standard","none","54","50","49"
"male","group C","some college","free/reduced","none","55","55","52"
"male","group D","some college","free/reduced","none","59","51","51"
